date_time,ageur,jeur,ageur_percent,jeur_percent,ideal
2022-06-09T00:00:00+00:00,1597396.577101563666614587000000000000000000,1364042.400667941118764606000000000000000000,0.5393987818397291,0.46060121816027083,0.5
2022-06-08T00:00:00+00:00,1605878.897761117393972456000000000000000000,1360308.869530096894973872000000000000000000,0.5413948892479049,0.45860511075209504,0.5
2022-06-07T00:00:00+00:00,1605264.682984530970724131000000000000000000,1351729.527769225234826690000000000000000000,0.5428704179219002,0.45712958207809984,0.5
2022-06-06T00:00:00+00:00,1596493.636791407931817261000000000000000000,1366957.791106833953703424000000000000000000,0.5387277894153586,0.46127221058464135,0.5
2022-06-05T00:00:00+00:00,1697286.168684201294276080000000000000000000,1269162.502072203192681124000000000000000000,0.5721609766641996,0.4278390233358003,0.5
2022-06-04T00:00:00+00:00,1706992.837379949579279123000000000000000000,1260647.113472198384153168000000000000000000,0.5752021355858187,0.42479786441418127,0.5
2022-06-03T00:00:00+00:00,1652953.399778804174710970000000000000000000,1257612.617841372675367068000000000000000000,0.5679147594564238,0.43208524054357617,0.5
2022-06-02T00:00:00+00:00,1642684.002938495683567658000000000000000000,1241215.940955939238865764000000000000000000,0.5696050608192065,0.4303949391807935,0.5
2022-06-01T00:00:00+00:00,1422871.908044723083897783000000000000000000,1375817.054145618701826664000000000000000000,0.5084065886804152,0.49159341131958484,0.5
2022-05-31T00:00:00+00:00,1458590.707403425814422479000000000000000000,1333342.168573467578990609000000000000000000,0.522430435184824,0.47756956481517593,0.5
2022-05-30T00:00:00+00:00,1485479.914434319015527915000000000000000000,1245878.737472649272933209000000000000000000,0.5438611708488715,0.4561388291511285,0.5
2022-05-29T00:00:00+00:00,1462798.693378592590492795000000000000000000,1243483.431162045191183935000000000000000000,0.5405196598366059,0.4594803401633941,0.5
2022-05-28T00:00:00+00:00,1261569.188915012392763552000000000000000000,1199567.249116581759841916000000000000000000,0.5125962012589639,0.4874037987410362,0.5
2022-05-27T00:00:00+00:00,1250442.454781802327629967000000000000000000,1158505.592338537040170776000000000000000000,0.5190823672086177,0.4809176327913824,0.5
2022-05-26T00:00:00+00:00,1270419.083144945303120871000000000000000000,1069601.669340863257046576000000000000000000,0.5429093232593671,0.4570906767406329,0.5
2022-05-25T00:00:00+00:00,1274455.321179599848580110000000000000000000,1055750.129039953274152577000000000000000000,0.5469283067119769,0.45307169328802316,0.5
2022-05-24T00:00:00+00:00,1257908.499944296022231135000000000000000000,890018.165452620263731965000000000000000000,0.5856384764941901,0.4143615235058099,0.5
2022-05-23T00:00:00+00:00,1193763.958088913793276335000000,822928.35775409835346114100,0.5919415414591391,0.4080584585408608,0.5
2022-05-22T00:00:00+00:00,1060932.348402232760694235000000,1055131.58034070644680385000,0.501370650475804,0.498629349524196,0.5
2022-05-21T00:00:00+00:00,1037921.21789261516350458100,965995.70814404926894469200,0.5179462304085678,0.4820537695914322,0.5
2022-05-20T00:00:00+00:00,1029542.96420637461355666200,913933.29947446806576984900,0.5297430091872972,0.47025699081270284,0.5
2022-05-19T00:00:00+00:00,1041190.40162311947122726200,799111.17885896141878844900,0.5657716173619607,0.43422838263803926,0.5
2022-05-18T00:00:00+00:00,792552.48646448366472956200,732087.58332269718396654900,0.5198292385002798,0.4801707614997202,0.5
2022-05-17T00:00:00+00:00,719107.62643366920135506200,565371.50985244927388065400,0.5598437577685089,0.44015624223149113,0.5
2022-05-16T00:00:00+00:00,388819.43296972856967596200,448249.58357179113635583100,0.46450104505862166,0.5354989549413783,0.5
2022-05-14T00:00:00+00:00,924.46309937619651178200,887.47560757820958633100,0.510206606784221,0.489793393215779,0.5
2022-05-13T00:00:00+00:00,646.53184031049954078200,1165.09631804402283943100,0.35687888672349616,0.6431211132765039,0.5
2022-05-12T00:00:00+00:00,575.21928624421628428200,1236.96066005635688623100,0.3174184149970771,0.6825815850029229,0.5
2022-05-09T00:00:00+00:00,968.50874774608609678200,841.06801622159891993100,0.5352128558627876,0.46478714413721245,0.5
2022-05-07T00:00:00+00:00,900.93630375932024908200,908.50040985310618593100,0.49790981744846863,0.5020901825515314,0.5
2022-05-05T00:00:00+00:00,722.20640547178207248200,1087.53964749317431363100,0.39906505351321064,0.6009349464867894,0.5
2022-05-04T00:00:00+00:00,904.61582669766578474300,904.29181081005735784000,0.5000895612028193,0.4999104387971807,0.5
2022-05-03T00:00:00+00:00,1011.05091626340009184300,797.91461815210462614000,0.5589110997573986,0.4410889002426014,0.5
2022-05-02T00:00:00+00:00,1108.36565412345981414300,700.91461815210462614000,0.6126003091436178,0.38739969085638215,0.5
2022-05-01T00:00:00+00:00,871.14430778641926474300,937.48250479391858724000,0.4816606177277512,0.5183393822722487,0.5
2022-04-30T00:00:00+00:00,881.97666589367339404300,926.63771796399742484000,0.48765324093711326,0.5123467590628867,0.5
2022-04-29T00:00:00+00:00,915.80280827370998015200,892.79411250804883084000,0.5063609241786489,0.49363907582135114,0.5
2022-04-28T00:00:00+00:00,1151.87115721774971145200,656.68866668511327534000,0.6368996712157509,0.36310032878424914,0.5
2022-04-27T00:00:00+00:00,1256.10650044304042995200,553.27860193992546694000,0.6942173331640369,0.3057826668359631,0.5
2022-04-26T00:00:00+00:00,1227.90832122826020665200,581.01235405361467874000,0.6788071682783555,0.3211928317216444,0.5
2022-04-25T00:00:00+00:00,1245.30041960640899795200,563.58624757809346544000,0.6884347384486477,0.3115652615513523,0.5
2022-04-24T00:00:00+00:00,1174.36301975942042935200,633.83279174963437764000,0.6494667293689501,0.3505332706310499,0.5
2022-04-23T00:00:00+00:00,1083.87535220537742105200,723.77473622058143404000,0.5996046243380984,0.4003953756619016,0.5
2022-04-22T00:00:00+00:00,1035.98624891976087935200,771.47024086295389744000,0.5731735478978546,0.4268264521021455,0.5
2022-04-21T00:00:00+00:00,1173.15788693483051675200,634.91976653933606134000,0.648842644938752,0.351157355061248,0.5
2022-04-20T00:00:00+00:00,1222.88171031978641315200,585.57560694516101694000,0.6762015883068965,0.3237984116931035,0.5
2022-04-19T00:00:00+00:00,764.20352988723085531500,1042.93297144588012647300,0.4228809109458437,0.5771190890541563,0.5
2022-04-18T00:00:00+00:00,908.76899303930190111500,897.82658385119159227300,0.5030284611918912,0.4969715388081088,0.5
2022-04-17T00:00:00+00:00,1109.32738964889175031500,697.35969920602362347300,0.614011909694881,0.385988090305119,0.5
2022-04-16T00:00:00+00:00,1193.18859753472003581500,613.99924442478538687300,0.6602460296772273,0.33975397032277266,0.5
2022-04-13T00:00:00+00:00,1116.29288058086381081500,690.36592335179190827300,0.6178769771862658,0.38212302281373417,0.5
2022-04-12T00:00:00+00:00,978.80819882607702021500,827.33147150589068447300,0.5419338354082951,0.45806616459170485,0.5
2022-04-11T00:00:00+00:00,1003.87794271049914014000,801.79772015743975833400,0.5559569547036197,0.44404304529638033,0.5
2022-04-10T00:00:00+00:00,1315.75058514539079844000,491.99101600934128493400,0.7278421784977057,0.2721578215022943,0.5
2022-04-09T00:00:00+00:00,1092.96201077055078154000,712.76131298469670773400,0.6052765650152802,0.3947234349847199,0.5
2022-04-08T00:00:00+00:00,1220.46579936679983744000,586.05061874265024183400,0.6755907597253048,0.32440924027469514,0.5
2022-04-07T00:00:00+00:00,1113.20335905428777384000,692.45919279684204743400,0.6165068649804215,0.38349313501957855,0.5
2022-04-05T00:00:00+00:00,1221.02050292321893337000,585.35009279684204743400,0.675952379769829,0.324047620230171,0.5
2022-04-04T00:00:00+00:00,1410.65441601807504547000,398.44706197332813163400,0.7797541670157092,0.22024583298429076,0.5
2022-04-03T00:00:00+00:00,1296.22188338162775567000,510.65936395965881503400,0.7173807826546087,0.2826192173453913,0.5
2022-04-02T00:00:00+00:00,1234.46319402078460327000,571.64118544628421373400,0.6834949342103032,0.31650506578969684,0.5
2022-04-01T00:00:00+00:00,832.00953147718831627000,972.59531846074937653400,0.461048041351436,0.5389519586485639,0.5
2022-03-31T00:00:00+00:00,1016.77549212429652837000,787.62316930864429290000,0.5634982522747145,0.43650174772528544,0.5
2022-03-30T00:00:00+00:00,883.46655437478395077000,920.73555560658557800000,0.48967161133843634,0.5103283886615637,0.5
2022-03-29T00:00:00+00:00,1229.19479033690240917000,576.21171590223002160000,0.6808410106472117,0.3191589893527883,0.5
2022-03-28T00:00:00+00:00,6008.95703242878607937000,2453.58508005919782270000,0.7100652442912517,0.2899347557087482,0.5
2022-03-27T00:00:00+00:00,5186.54021140103046847000,3267.99577905924286480000,0.6134624321492386,0.3865375678507615,0.5
2022-03-26T00:00:00+00:00,5374.08750811923135057000,3081.42126748959900290000,0.6355723411489542,0.36442765885104583,0.5
2022-03-25T00:00:00+00:00,5411.36600190543465407000,3044.36479439173348470000,0.6399643191426003,0.3600356808573997,0.5
2022-03-24T00:00:00+00:00,4969.99259217486965437000,3483.34168505077006930000,0.5879328119751118,0.4120671880248882,0.5
2022-03-23T00:00:00+00:00,1249.04470671659923167000,552.80381797972077390000,0.6932018366677691,0.30679816333223087,0.5
2022-03-22T00:00:00+00:00,1189.04072535328747777000,612.09497546153008400000,0.6601616551242508,0.33983834487574915,0.5
2022-03-21T00:00:00+00:00,1089.6539029195062449,710.8367129738071997,0.605198323890666,0.394801676109334,0.5
2022-03-20T00:00:00+00:00,900.0000000000000000,900.0000000000000000,0.5,0.5,0.5
