date_time,deusdc,am3crv,deusdc_percent,am3crv_percent,ideal
2022-04-12T00:00:00+00:00,661522.79192500000000000000,722358.106797848598888808000000,0.4780200323131159,0.521979967686884,0.5
2022-04-11T00:00:00+00:00,663997.56806200000000000000,721034.535247905148631053000000,0.47940951438973867,0.5205904856102613,0.5
2022-04-10T00:00:00+00:00,702598.72875500000000000000,724192.134048764258685359000000,0.4924328765144559,0.5075671234855441,0.5
2022-04-09T00:00:00+00:00,718379.27603900000000000000,707017.187485407312066358000000,0.5039855888674997,0.4960144111325003,0.5
2022-04-08T00:00:00+00:00,693409.16398500000000000000,729745.404886773414447258000000,0.4872339091984297,0.5127660908015703,0.5
2022-04-07T00:00:00+00:00,696866.37037200000000000000,726017.638618439962706158000000,0.4897562738556872,0.5102437261443128,0.5
2022-04-06T00:00:00+00:00,698118.13659600000000000000,726099.035978954306400019000000,0.49017674413644186,0.5098232558635581,0.5
2022-04-05T00:00:00+00:00,700191.41577000000000000000,724615.70614323165715069200,0.4914289134306001,0.5085710865693999,0.5
2022-04-04T00:00:00+00:00,733831.50375400000000000000,691557.64329018063708011900,0.5148288839407408,0.4851711160592592,0.5
2022-04-03T00:00:00+00:00,700650.63731200000000000000,674543.71773977626193459700,0.5094920836012452,0.49050791639875485,0.5
2022-04-02T00:00:00+00:00,704619.82781100000000000000,666997.76131445228697049400,0.5137144882053225,0.48628551179467755,0.5
2022-04-01T00:00:00+00:00,715639.82455300000000000000,655505.21705682360378349400,0.5219286091811169,0.478071390818883,0.5
2022-03-31T00:00:00+00:00,731718.20848100000000000000,633284.60376529724393666800,0.5360561911787262,0.46394380882127384,0.5
2022-03-30T00:00:00+00:00,741069.21809000000000000000,626058.56256582451047586200,0.542062877059306,0.45793712294069405,0.5
2022-03-29T00:00:00+00:00,712205.53196300000000000000,647217.62848266920287775500,0.5239027498468635,0.47609725015313653,0.5
2022-03-28T00:00:00+00:00,721251.36072000000000000000,636315.34558653878511476100,0.5312824462838155,0.4687175537161845,0.5
2022-03-27T00:00:00+00:00,345931.11287200000000000000,312591.85089679626738666100,0.5253136669558185,0.47468633304418145,0.5
2022-03-26T00:00:00+00:00,331079.21615200000000000000,326172.49541452323685054400,0.5037327561504419,0.4962672438495581,0.5
2022-03-25T00:00:00+00:00,330833.81430100000000000000,325372.39858610409519532600,0.504161356299011,0.4958386437009889,0.5
2022-03-24T00:00:00+00:00,330914.69282700000000000000,324816.05584110035577952600,0.5046502600330143,0.49534973996698567,0.5
2022-03-23T00:00:00+00:00,327815.43157300000000000000,327767.03926936108796721100,0.500036907868797,0.499963092131203,0.5
2022-03-22T00:00:00+00:00,327410.82362000000000000000,328149.81418777426219166400,0.49943636749588455,0.5005636325041155,0.5
2022-03-21T00:00:00+00:00,348077.81010100000000000000,308434.52818347939465960400,0.530192335776287,0.469807664223713,0.5
2022-03-20T00:00:00+00:00,349760.11429000000000000000,306826.56369578084329981300,0.532694503280151,0.46730549671984895,0.5
2022-03-19T00:00:00+00:00,341364.47907100000000000000,314535.03463048833312481300,0.520452404583366,0.47954759541663405,0.5
2022-03-18T00:00:00+00:00,341523.76003600000000000000,313602.21746934996787487400,0.5213100560238599,0.47868994397614006,0.5
