date_time,frax,am3crv,frax_percent,am3crv_percent,ideal
2022-01-11T00:00:00+00:00,9305336.71551241763304394600,8637501.25432895482595319500,0.5186100844890305,0.48138991551096955,0.5
2022-01-10T00:00:00+00:00,9688843.68283712483219571300,8269451.38961112834027413100,0.5395191271637929,0.4604808728362071,0.5
2022-01-09T00:00:00+00:00,9826185.36942622783603481300,8137662.52622070228084403100,0.5469978050642116,0.45300219493578836,0.5
2022-01-08T00:00:00+00:00,9367014.79012432357036867400,8577938.09585147534129651200,0.521986034159207,0.478013965840793,0.5
2022-01-07T00:00:00+00:00,9574633.91470957138019527000,8378575.03875368491730615800,0.5333104482618178,0.4666895517381821,0.5
2022-01-06T00:00:00+00:00,10115688.16498213218052337000,7859055.94189031854012695800,0.5627723045645199,0.43722769543548007,0.5
2022-01-05T00:00:00+00:00,10841736.54583190087993177000,7162527.07310782879828605800,0.6021760609207504,0.39782393907924957,0.5
2022-01-04T00:00:00+00:00,8817183.11823724798691777000,9104429.18424012186739965800,0.49198604285276365,0.5080139571472363,0.5
2022-01-03T00:00:00+00:00,9147633.48715963020975307000,8786728.25197067587058985800,0.5100618366139429,0.48993816338605717,0.5
2022-01-02T00:00:00+00:00,6090925.75233097674299347000,8841190.36115517043436125800,0.4079077410086487,0.5920922589913513,0.5
2022-01-01T00:00:00+00:00,6273894.83201936205630847000,8664831.54925211490806145800,0.4199752155501608,0.5800247844498392,0.5
2021-12-31T00:00:00+00:00,7496682.59153097683244107000,7487566.49489767208910935800,0.5003041893050737,0.49969581069492625,0.5
2021-12-30T00:00:00+00:00,7793385.99857556284280367000,7202096.14824890753746935800,0.5197155998232398,0.4802844001767602,0.5
2021-12-29T00:00:00+00:00,8087163.20327606359978437000,6919650.87902987935719565800,0.5388994065576771,0.46110059344232296,0.5
2021-12-28T00:00:00+00:00,8002605.06109480952922817000,7000848.31103345614586769100,0.5333842057963237,0.4666157942036763,0.5
2021-12-27T00:00:00+00:00,7960669.56290719169767097000,7041119.03347363018711999100,0.5306480298507673,0.46935197014923263,0.5
2021-12-26T00:00:00+00:00,7921157.93682396230283877000,7079020.49719432374425076200,0.528070914067255,0.47192908593274496,0.5
2021-12-25T00:00:00+00:00,7876133.73205030073258547000,7122267.33941874601533736200,0.5251315586587962,0.4748684413412037,0.5
2021-12-24T00:00:00+00:00,7843248.04981676715403737000,7153870.29925269144168876200,0.5229836737471253,0.47701632625287477,0.5
2021-12-23T00:00:00+00:00,7854448.52009514752692927000,7143050.59032053158320646200,0.5237172186021519,0.4762827813978481,0.5
2021-12-22T00:00:00+00:00,7862152.34282954248473707000,7135599.97064344433196216200,0.5242220419766971,0.47577795802330286,0.5
2021-12-21T00:00:00+00:00,7875377.32711542193814257000,7122857.60961807999988226200,0.5250869425859666,0.47491305741403345,0.5
2021-12-20T00:00:00+00:00,7839443.70591239664975977000,7157400.27332133480897266200,0.5227395655224357,0.4772604344775643,0.5
2021-12-19T00:00:00+00:00,7872405.36017826420394497000,7125642.41438028590990346200,0.5248953382807836,0.4751046617192164,0.5
2021-12-18T00:00:00+00:00,7895670.27024536935388947000,7103243.89685611338279596200,0.5264161246794571,0.4735838753205429,0.5
2021-12-17T00:00:00+00:00,8026739.15841108155321837000,6977067.81031248971081576200,0.5349801670431612,0.46501983295683885,0.5
2021-12-16T00:00:00+00:00,8004160.66327597720650427000,6998747.52505264591248436200,0.5335072749097233,0.4664927250902767,0.5
2021-12-15T00:00:00+00:00,8072210.27587775513478037000,6933232.46519027774793006200,0.5379521561056722,0.46204784389432785,0.5
2021-12-14T00:00:00+00:00,8104625.87907796035957097000,6902020.36770610517923686200,0.5400690964388387,0.4599309035611613,0.5
2021-12-13T00:00:00+00:00,8090967.22739630626014657000,6915143.50330193118597206200,0.5391781636559889,0.460821836344011,0.5
2021-12-12T00:00:00+00:00,8065052.65687983508966002600,6940072.42665879797001933000,0.5374865328998555,0.46251346710014446,0.5
2021-12-11T00:00:00+00:00,8078465.80496936581350692600,6927142.17262048910904073000,0.5383631117802199,0.46163688821978016,0.5
2021-12-10T00:00:00+00:00,8157165.52443049707604822600,6851331.84094765782403903000,0.5435031453080426,0.45649685469195744,0.5
2021-12-09T00:00:00+00:00,8534144.88272870952035652600,6488150.39677412460857365100,0.5680985977138341,0.4319014022861659,0.5
2021-12-08T00:00:00+00:00,8684618.90892662188857582600,6343258.62531940249807495100,0.5779005644100988,0.42209943558990115,0.5
2021-12-07T00:00:00+00:00,5675204.83707655812610724100,6352260.02414017216644726200,0.47185378652625215,0.5281462134737478,0.5
2021-12-06T00:00:00+00:00,5383071.04675908398737661600,6633927.86729937437595116500,0.44795469195403953,0.5520453080459605,0.5
2021-12-05T00:00:00+00:00,5483407.85221430441558822300,6536983.46985464037865132100,0.4561754859134239,0.5438245140865762,0.5
2021-12-04T00:00:00+00:00,5477891.61131450638260126200,6542218.50301658915840975100,0.4557272403672439,0.5442727596327561,0.5
2021-12-03T00:00:00+00:00,5559330.24156294926500775100,6463490.05659131263563414000,0.4623981814330549,0.5376018185669451,0.5
2021-12-02T00:00:00+00:00,6272221.74355529668579237400,5775300.71311629108673933500,0.5206233701670265,0.47937662983297347,0.5
2021-12-01T00:00:00+00:00,6593680.11824820520754380900,5465150.76835788951350053300,0.5467926518126972,0.4532073481873028,0.5
2021-11-30T00:00:00+00:00,6634940.52047346614792278000,5425317.04915510187150052500,0.5501491557843908,0.44985084421560917,0.5
2021-11-29T00:00:00+00:00,7006127.72437785550982516100,5067285.09157672677544468700,0.5802938929678201,0.4197061070321799,0.5
2021-11-28T00:00:00+00:00,4549932.68061400332335276100,5027068.54494469497404458700,0.4750894954958692,0.5249105045041308,0.5
2021-11-27T00:00:00+00:00,4478005.91415457562164556100,5096509.91406377553679928700,0.46770050773291727,0.5322994922670827,0.5
2021-11-26T00:00:00+00:00,4895632.54581361227270326600,4692898.67475325664112582600,0.5105716854019051,0.48942831459809494,0.5
2021-11-25T00:00:00+00:00,4878175.74456229239362196600,4709750.73884218123156542600,0.5087831819534513,0.49121681804654876,0.5
2021-11-24T00:00:00+00:00,4951786.58317505887529996600,4638618.55162934199102832600,0.5163271533967425,0.4836728466032575,0.5
2021-11-23T00:00:00+00:00,4946478.82663283816251996600,4643732.65831853115904112600,0.5157841236759672,0.4842158763240328,0.5
2021-11-22T00:00:00+00:00,4914732.52707004623051996600,4674361.77684591114104112600,0.5125335481436434,0.48746645185635656,0.5
2021-11-21T00:00:00+00:00,3764574.61427004623051996600,3611800.17774657742918532600,0.5103556584928964,0.4896443415071035,0.5
2021-11-20T00:00:00+00:00,2021.46117134181323632800,305.52283388326327099600,0.8687043687463113,0.1312956312536887,0.5
2021-11-19T00:00:00+00:00,1682.32421564531970358800,593.38128712149188468700,0.7392539208610004,0.26074607913899955,0.5
2021-11-09T00:00:00+00:00,1182.32421564531970358800,1075.16836807777420627500,0.5237333775402314,0.47626662245976853,0.5
2021-11-08T00:00:00+00:00,1192.21046937135478748800,1065.58637972390898397500,0.5280415152714439,0.47195848472855606,0.5
2021-10-30T00:00:00+00:00,1193.2100000000000000,1064.6174323259907288,0.5284770584839459,0.4715229415160541,0.5
2021-10-29T00:00:00+00:00,1193.2100000000000000,1064.3455177455239273,0.5285407116771961,0.471459288322804,0.5
2021-10-18T00:00:00+00:00,1093.2100000000000000,1064.3455177455239273,0.5066891632722937,0.49331083672770626,0.5
