date_time,mimatic,am3crv,mimatic_percent,am3crv_percent,ideal
2022-04-17T00:00:00+00:00,8858592.581088495141987072000000000000000000,6758559.24283306268436539000,0.5672348377582751,0.4327651622417249,0.5
2022-04-16T00:00:00+00:00,9234244.854323378075879872000000000000000000,6435283.60131473163973649000,0.5893122361956444,0.4106877638043555,0.5
2022-04-15T00:00:00+00:00,9721439.111136317395869272000000000000000000,5968866.83992841702320519000,0.6195825079164009,0.38041749208359915,0.5
2022-04-14T00:00:00+00:00,9752778.109378235603469872000000000000000000,5939472.18361600962253585900,0.6215028391264147,0.37849716087358537,0.5
2022-04-13T00:00:00+00:00,10126336.919349164771855360000000000000000000,5573442.29799723822415555900,0.644998683049043,0.355001316950957,0.5
2022-04-12T00:00:00+00:00,10283470.680089456917025324000000000000000000,5424174.54197825831422427100,0.6546793319244427,0.3453206680755573,0.5
2022-04-11T00:00:00+00:00,11813137.167083882043751079000000000000000000,6085232.38970427896197306200,0.6600119150296355,0.33998808497036453,0.5
2022-04-10T00:00:00+00:00,12459099.226062743557324053000000000000000000,6433016.22051167454173482600,0.6594867187476281,0.3405132812523719,0.5
2022-04-09T00:00:00+00:00,12295778.112176558957004333000000000000000000,6607031.26677118296858810300,0.6504735812376385,0.3495264187623615,0.5
2022-04-08T00:00:00+00:00,12267806.981768019010549449000000000000000000,6637761.82540716280384349600,0.6488991210416293,0.3511008789583707,0.5
2022-04-07T00:00:00+00:00,13307784.087537920020483394000000000000000000,7212528.68811524622471593600,0.6485176046306307,0.3514823953693693,0.5
2022-04-06T00:00:00+00:00,13339725.580055278433633471000000000000000000,7228771.56010721196160916200,0.6485513010091458,0.3514486989908542,0.5
2022-04-05T00:00:00+00:00,12224613.098161961224220935000000000000000000,10232796.75610200431782169700,0.5443465287178203,0.45565347128217965,0.5
2022-04-04T00:00:00+00:00,12241636.319790841219309826000000000000000000,10260159.09523388619520643600,0.544029313839417,0.455970686160583,0.5
2022-04-03T00:00:00+00:00,13242107.150129751943556826000000000000000000,10690375.78557444496817213400,0.55331104531466,0.44668895468534,0.5
2022-04-02T00:00:00+00:00,13257496.405883340165793924000000000000000000,10826607.21493142572325623400,0.5504666735624533,0.44953332643754673,0.5
