date_time,dai,usdc,usdt,dai_percent,usdc_percent,usdt_percent,ideal
2022-05-05T00:00:00+00:00,46659596.001170719280914948000000000000000000,31797066.960381000000000000000000,32131699.352444000000000000000000,0.4219213941218264,0.2875263390744404,0.2905522668037332,0.33
2022-05-04T00:00:00+00:00,47394960.193507905213199876000000000000000000,29357493.026864000000000000000000,32566413.211831000000000000000000,0.433547856287928,0.26854918995222893,0.29790295375984305,0.33
2022-05-03T00:00:00+00:00,48355590.521376816662101287000000000000000000,29923549.106467000000000000000000,31132803.864875000000000000000000,0.4419589761203246,0.27349435675144884,0.2845466671282266,0.33
2022-05-02T00:00:00+00:00,51567082.846443060466549267000000000000000000,31648175.357193000000000000000000,27566340.860010000000000000000000,0.4654841894529508,0.2856807955896226,0.24883501495742658,0.33
2022-05-01T00:00:00+00:00,51732280.350466959887441062000000000000000000,30966948.819098000000000000000000,27670316.600055000000000000000000,0.4687187936647888,0.2805751224503262,0.250706083884885,0.33
2022-04-30T00:00:00+00:00,51991008.797569001900651331000000000000000000,29819722.562680000000000000000000,26638481.333273000000000000000000,0.479404206875119,0.27496485979064395,0.24563093333423708,0.33
2022-04-29T00:00:00+00:00,52517073.276016472849890989000000000000000000,30858912.566126000000000000000000,26501448.060033000000000000000000,0.47796050026771403,0.2808485006448173,0.24119099908746863,0.33
2022-04-28T00:00:00+00:00,53409738.076403405455851686000000000000000000,29521902.835456000000000000000000,25647096.276891000000000000000000,0.4918986853158674,0.27189396008664113,0.23620735459749145,0.33
2022-04-27T00:00:00+00:00,54869612.235128639711693780000000000000000000,31299550.626137000000000000000000,25669466.513378000000000000000000,0.49061413343437155,0.27986350334541316,0.22952236322021533,0.33
2022-04-26T00:00:00+00:00,54671782.209104787070044197000000000000000000,31425670.732062000000000000000000,24688092.476912000000000000000000,0.4934920165152073,0.2836621926937206,0.22284579079107208,0.33
2022-04-25T00:00:00+00:00,55235163.718238845794941482000000000000000000,34258852.202118000000000000000000,24463649.847780000000000000000000,0.4846989743596774,0.3006278864277769,0.21467313921254574,0.33
2022-04-24T00:00:00+00:00,56753005.288091552588577538000000000000000000,33600362.951242000000000000000000,24761805.518337000000000000000000,0.4930106382635755,0.291884743378612,0.21510461835781253,0.33
2022-04-23T00:00:00+00:00,56930711.717870641614221779000000000000000000,33956420.521888000000000000000000,24452538.284587000000000000000000,0.49359176646732167,0.2944036545927236,0.2120045789399547,0.33
2022-04-22T00:00:00+00:00,57065649.287422513440661752000000000000000000,34647764.716312000000000000000000,23558445.741183000000000000000000,0.4950527337175074,0.30057435347172545,0.20437291281076708,0.33
2022-04-21T00:00:00+00:00,57198526.153978321331985523000000000000000000,33199260.081416000000000000000000,23854382.696822000000000000000000,0.5006340508766458,0.2905788169423068,0.20878713218104736,0.33
2022-04-20T00:00:00+00:00,58036296.049622439995790574000000000000000000,35280127.647455000000000000000000,23353330.142418000000000000000000,0.4974408031190668,0.3023930923518573,0.2001661045290759,0.33
2022-04-19T00:00:00+00:00,57529631.579480155330529755000000000000000000,35644919.506530000000000000000000,23791748.911897000000000000000000,0.49184792184167164,0.30474520872394684,0.20340686943438152,0.33
2022-04-18T00:00:00+00:00,57483471.096635778059165401000000000000000000,36338689.039343000000000000000000,23467955.996364000000000000000000,0.4900964633010939,0.30981885121795527,0.20008468548095082,0.33
2022-04-17T00:00:00+00:00,57191643.550958512345927737000000000000000000,32369714.464324000000000000000000,24788857.364689000000000000000000,0.5001446071694557,0.2830752382648644,0.2167801545656798,0.33
2022-04-16T00:00:00+00:00,57405134.007860438961528656000000000000000000,32621860.881620000000000000000000,25391711.845949000000000000000000,0.4973642109805334,0.28263928616353357,0.21999650285593303,0.33
2022-04-15T00:00:00+00:00,57934561.931936541725246053000000000000000000,32453332.699082000000000000000000,24899118.429465000000000000000000,0.5025246156871293,0.2815003341447997,0.2159750501680711,0.33
2022-04-14T00:00:00+00:00,58475019.602366372761539385000000000000000000,31888281.624215000000000000000000,23820535.061734000000000000000000,0.5121129356235355,0.27927141582190984,0.2086156485545546,0.33
2022-04-13T00:00:00+00:00,58915067.515335338162022315000000000000000000,33109084.191131000000000000000000,23300317.952395000000000000000000,0.5108635460419687,0.28709504833683797,0.20204140562119327,0.33
2022-04-12T00:00:00+00:00,59279726.123937151814979599000000000000000000,31932323.051972000000000000000000,23747280.757900000000000000000000,0.5156582432941198,0.27777060870446857,0.20657114800141163,0.33
2022-04-11T00:00:00+00:00,59082114.449873395031756687000000000000000000,32508850.912770000000000000000000,24000848.783592000000000000000000,0.511127149325025,0.2812383485187195,0.2076345021562555,0.33
2022-04-10T00:00:00+00:00,61295013.837372670973690789000000000000000000,33338321.221843000000000000000000,24473535.766423000000000000000000,0.5146219811878262,0.2799025865657002,0.20547543224647358,0.33
2022-04-09T00:00:00+00:00,62362604.097363973260431493000000000000000000,31093869.239396000000000000000000,27361674.337833000000000000000000,0.5161691790320196,0.2573609166988973,0.22646990426908298,0.33
2022-04-08T00:00:00+00:00,62648887.334769014727925846000000000000000000,29589635.532945000000000000000000,27218702.812619000000000000000000,0.5244461938402717,0.2477006758228818,0.22785313033684645,0.33
2022-04-07T00:00:00+00:00,64104226.343869785302657962000000000000000000,30179585.144539000000000000000000,27316469.010725000000000000000000,0.5271716979659963,0.2481868053318675,0.2246414967021362,0.33
2022-04-06T00:00:00+00:00,64847005.407493586604740735000000000000000000,33825711.297663000000000000000000,26101358.956106000000000000000000,0.5197153740777101,0.27109566725617945,0.20918895866611048,0.33
2022-04-05T00:00:00+00:00,69619549.441727315414804083000000000000000000,37765006.816211000000000000000000,22369509.938892000000000000000000,0.5365500402593781,0.29105066163339655,0.17239929810722535,0.33
2022-04-04T00:00:00+00:00,70151881.121448268695682101000000000000000000,40293375.270747000000000000000000,21076472.788600000000000000000000,0.5333862439187866,0.3063628764746397,0.1602508796065736,0.33
2022-04-03T00:00:00+00:00,68514131.232355251591458096000000000000000000,41488451.797795000000000000000000,22700875.522121000000000000000000,0.5162949932112573,0.31264032038360856,0.17106468640513417,0.33
2022-04-02T00:00:00+00:00,68137419.282074818193793957000000000000000000,41340109.751428000000000000000000,22931852.671556000000000000000000,0.5145966124503969,0.3122143553506871,0.17318903219891607,0.33
2022-04-01T00:00:00+00:00,68668772.293949169175138863000000000000000000,41400746.530588000000000000000000,22933667.418975000000000000000000,0.5162941898867389,0.31127635134084997,0.17242945877241111,0.33
2022-03-31T00:00:00+00:00,67917385.411281762604896254000000000000000000,39318733.098325000000000000000000,24163388.140601000000000000000000,0.5168770198816753,0.29923044690718276,0.18389253321114196,0.33
2022-03-30T00:00:00+00:00,67484580.356121679215970537000000000000000000,41765808.918820000000000000000000,24464152.312159000000000000000000,0.5046914086914228,0.3123505373692962,0.18295805393928102,0.33
2022-03-29T00:00:00+00:00,67553410.929097995404880226000000000000000000,42884730.881644000000000000000000,24177892.713021000000000000000000,0.5018229155841994,0.318570748524566,0.17960633589123454,0.33
2022-03-28T00:00:00+00:00,67790306.110601044314961827000000000000000000,44132685.589959000000000000000000,24512256.965495000000000000000000,0.49686797783853937,0.3234698219224866,0.17966220023897406,0.33
2022-03-27T00:00:00+00:00,66602285.098818787074832723000000000000000000,46462806.896282000000000000000000,24328137.321215000000000000000000,0.48475667563998076,0.3381739196864807,0.17706940467353854,0.33
2022-03-26T00:00:00+00:00,66198861.467555325239970923000000000000000000,46195867.332422000000000000000000,24252439.140233000000000000000000,0.4844510315539104,0.33806677466330587,0.1774821937827837,0.33
2022-03-25T00:00:00+00:00,64701344.146962279126118961000000000000000000,46216256.426201000000000000000000,24676887.809011000000000000000000,0.477167950695761,0.34084170365347055,0.1819903456507684,0.33
2022-03-24T00:00:00+00:00,63509550.371523622931902087000000000000000000,46528261.703698000000000000000000,25056980.286022000000000000000000,0.4701110180598155,0.3444119561565436,0.18547702578364092,0.33
2022-03-23T00:00:00+00:00,62069616.649973823087986534000000000000000000,46328091.361604000000000000000000,20702339.628994000000000000000000,0.4807869383811708,0.35885417711530443,0.16035888450352476,0.33
2022-03-22T00:00:00+00:00,61868305.099446948419236916000000000000000000,47851554.516140000000000000000000,19733113.392461000000000000000000,0.4779210833234449,0.3696443071505598,0.1524346095259953,0.33
2022-03-21T00:00:00+00:00,65357738.288486710737118887000000000000000000,44873634.773584000000000000000000,19585906.340495000000000000000000,0.5034594669467012,0.3456676567256509,0.15087287632764781,0.33
2022-03-20T00:00:00+00:00,65274816.814221212596512848000000000000000000,45961286.349650000000000000000000,18798722.572637000000000000000000,0.5019795000647649,0.35345366973292325,0.1445668302023119,0.33
2022-03-19T00:00:00+00:00,65110762.465250740207996587000000000000000000,49282628.822550000000000000000000,16178473.694322000000000000000000,0.4986584397348187,0.37743681480920516,0.12390474545597611,0.33
2022-03-18T00:00:00+00:00,62084090.771152463133538173000000000000000000,46523474.287561000000000000000000,26234509.108346000000000000000000,0.46042076373161406,0.34502194196391417,0.19455729430447177,0.33
2022-03-17T00:00:00+00:00,62128808.745041891695462520000000000000000000,40896216.402818000000000000000000,30008895.667699000000000000000000,0.4670147911462267,0.30741194540539324,0.22557326344838008,0.33
2022-03-16T00:00:00+00:00,63320232.263402239298310265000000000000000000,38757219.637013000000000000000000,31777314.709640000000000000000000,0.4730517550254022,0.28954680224366053,0.23740144273093725,0.33
2022-03-15T00:00:00+00:00,57019804.756906452997258081000000000000000000,45822532.591118000000000000000000,22505858.680499000000000000000000,0.454891307282407,0.3655619629395457,0.17954672977804728,0.33
2022-03-14T00:00:00+00:00,56638181.468959632765444669000000000000000000,47547819.631688000000000000000000,22871498.522805000000000000000000,0.44576811000383637,0.3742228500686747,0.18000903992748898,0.33
2022-03-13T00:00:00+00:00,57198085.941474271296213549000000000000000000,33487236.235776000000000000000000,20538894.891479000000000000000000,0.514259281376911,0.30107864202885853,0.18466207659423045,0.33
2022-03-12T00:00:00+00:00,57429370.607155618871164389000000000000000000,33424219.095612000000000000000000,20341353.778736000000000000000000,0.5164746598095851,0.30059117842145266,0.18293416176896227,0.33
