time,wbtc,renbtc,wbtc_p,renbtc_p,ideal
2022-02-25T00:00:00+00:00,6363.2427641800000000000000000000,7698.6685077500000000000000000000,0.45251620787012997,0.54748379212987,0.50
2022-02-24T00:00:00+00:00,5991.1586155800000000000000000000,8921.8923215800000000000000000000,0.40173929807021364,0.5982607019297864,0.50
2022-02-23T00:00:00+00:00,6176.6090649000000000000000000000,8920.8781861000000000000000000000,0.4091150376358745,0.5908849623641256,0.50
2022-02-22T00:00:00+00:00,6846.8174052800000000000000000000,9166.6877698600000000000000000000,0.4275651914053939,0.572434808594606,0.50
2022-02-21T00:00:00+00:00,6886.2011375800000000000000000000,9127.2468367300000000000000000000,0.4300261348228921,0.5699738651771079,0.50
2022-02-20T00:00:00+00:00,6944.0189163900000000000000000000,9069.7340592300000000000000000000,0.4336284521786905,0.5663715478213095,0.50
2022-02-19T00:00:00+00:00,6949.0788794200000000000000000000,9069.4498745900000000000000000000,0.43381505169008744,0.5661849483099126,0.50
2022-02-18T00:00:00+00:00,6944.9662193200000000000000000000,9057.2856144500000000000000000000,0.4339993078139068,0.5660006921860933,0.50
2022-02-17T00:00:00+00:00,7118.0079486600000000000000000000,8978.4387252300000000000000000000,0.44220989221218,0.55779010778782,0.50
2022-02-16T00:00:00+00:00,7126.4413454000000000000000000000,8977.9881607500000000000000000000,0.44251436182067405,0.557485638179326,0.50
2022-02-15T00:00:00+00:00,7108.0190691000000000000000000000,8996.5737834200000000000000000000,0.4413659590275055,0.5586340409724945,0.50
2022-02-14T00:00:00+00:00,7053.6222000000000000000000000000,9050.9855444900000000000000000000,0.43798783006145015,0.5620121699385499,0.50
2022-02-13T00:00:00+00:00,7139.6621781800000000000000000000,9049.7885305600000000000000000000,0.44100706729509964,0.5589929327049004,0.50
2022-02-12T00:00:00+00:00,7140.3664977300000000000000000000,9030.2983428700000000000000000000,0.44156295168535953,0.5584370483146405,0.50
2022-02-11T00:00:00+00:00,7089.4496923900000000000000000000,9018.3864408600000000000000000000,0.44012427452970343,0.5598757254702965,0.50
2022-02-10T00:00:00+00:00,7002.7278847000000000000000000000,9025.2518105800000000000000000000,0.4369064609410629,0.5630935390589371,0.50
2022-02-09T00:00:00+00:00,7001.5740562400000000000000000000,8886.1486367800000000000000000000,0.44069085239736855,0.5593091476026314,0.50
2022-02-08T00:00:00+00:00,6564.5467010400000000000000000000,8880.5492560500000000000000000000,0.4250246627976808,0.5749753372023192,0.50
2022-02-07T00:00:00+00:00,6526.1660098100000000000000000000,8899.7857077800000000000000000000,0.4230640759991685,0.5769359240008315,0.50
2022-02-06T00:00:00+00:00,6502.0362300400000000000000000000,8920.7425296300000000000000000000,0.42158655916420107,0.5784134408357989,0.50
2022-02-05T00:00:00+00:00,6413.9628589600000000000000000000,9029.4205424200000000000000000000,0.4153210920339423,0.5846789079660577,0.50
2022-02-04T00:00:00+00:00,6300.4997262900000000000000000000,8998.8875491700000000000000000000,0.4118138597874382,0.5881861402125619,0.50
2022-02-03T00:00:00+00:00,5842.0740456300000000000000000000,9458.4208885500000000000000000000,0.38182255350310956,0.6181774464968904,0.50
2022-02-02T00:00:00+00:00,5341.1415267500000000000000000000,9330.3855572800000000000000000000,0.3640480977991615,0.6359519022008385,0.50
2022-02-01T00:00:00+00:00,5180.9319504900000000000000000000,9412.6025106800000000000000000000,0.35501556968774456,0.6449844303122554,0.50
2022-01-31T00:00:00+00:00,4911.6447158600000000000000000000,9452.3688208900000000000000000000,0.3419409695830256,0.6580590304169743,0.50
2022-01-30T00:00:00+00:00,4618.4960607100000000000000000000,9154.2763421400000000000000000000,0.3353352488242886,0.6646647511757114,0.50
2022-01-29T00:00:00+00:00,4642.2100970600000000000000000000,9153.4233625200000000000000000000,0.3364985095219636,0.6635014904780364,0.50
2022-01-28T00:00:00+00:00,4927.1457973700000000000000000000,9596.6382509100000000000000000000,0.33924669913785344,0.6607533008621466,0.50
2022-01-27T00:00:00+00:00,4721.0814011100000000000000000000,9993.5081517100000000000000000000,0.320843567138794,0.6791564328612061,0.50
2022-01-26T00:00:00+00:00,4795.5877452500000000000000000000,10017.4447634400000000000000000000,0.32374112069467814,0.6762588793053219,0.50
2022-01-25T00:00:00+00:00,4622.9122921900000000000000000000,10013.3495098200000000000000000000,0.3158533479877447,0.6841466520122553,0.50
2022-01-24T00:00:00+00:00,4636.6926523000000000000000000000,9989.7844646700000000000000000000,0.317006796320106,0.682993203679894,0.50
2022-01-23T00:00:00+00:00,4849.2634381000000000000000000000,11002.7578567000000000000000000000,0.30590820867057017,0.6940917913294299,0.50
2022-01-22T00:00:00+00:00,5633.5025895900000000000000000000,10534.3567412200000000000000000000,0.34843837234868896,0.651561627651311,0.50
2022-01-21T00:00:00+00:00,6388.0807495000000000000000000000,9972.6202996600000000000000000000,0.3904527520126028,0.6095472479873972,0.50
2022-01-20T00:00:00+00:00,6489.5856021600000000000000000000,9829.9050097300000000000000000000,0.3976585885243158,0.6023414114756842,0.50
2022-01-19T00:00:00+00:00,6517.2100013400000000000000000000,9821.8467039800000000000000000000,0.3988730878948474,0.6011269121051526,0.50
2022-01-18T00:00:00+00:00,7443.7304733000000000000000000000,9013.4714338400000000000000000000,0.45230838846733223,0.5476916115326678,0.50
2022-01-17T00:00:00+00:00,7642.6579833800000000000000000000,8823.8707949600000000000000000000,0.4641329138800109,0.5358670861199891,0.50
2022-01-16T00:00:00+00:00,7665.2418732600000000000000000000,8805.4251275100000000000000000000,0.46538745959114175,0.5346125404088583,0.50
2022-01-15T00:00:00+00:00,7675.5239288000000000000000000000,8804.7293889400000000000000000000,0.46574065221059197,0.534259347789408,0.50
2022-01-14T00:00:00+00:00,7860.5373440600000000000000000000,8798.0109488100000000000000000000,0.4718620858111854,0.5281379141888146,0.50
2022-01-13T00:00:00+00:00,7910.0422863100000000000000000000,8747.9772327600000000000000000000,0.47484890249135747,0.5251510975086425,0.50
2022-01-12T00:00:00+00:00,7874.7183887700000000000000000000,8709.4147088500000000000000000000,0.4748344904383399,0.5251655095616601,0.50
2022-01-11T00:00:00+00:00,7877.7571282300000000000000000000,8681.7397444700000000000000000000,0.4757244250105978,0.5242755749894022,0.50
2022-01-10T00:00:00+00:00,7920.8847208700000000000000000000,8642.3832012900000000000000000000,0.4782199236343117,0.5217800763656882,0.50
2022-01-09T00:00:00+00:00,7932.8803467500000000000000000000,8621.5001389300000000000000000000,0.47920128171586746,0.5207987182841326,0.50
2022-01-08T00:00:00+00:00,7912.6527924600000000000000000000,8603.0157385700000000000000000000,0.4790997577599438,0.5209002422400562,0.50
2022-01-07T00:00:00+00:00,7902.1297781100000000000000000000,8592.8310217000000000000000000000,0.4790632650791763,0.5209367349208237,0.50
2022-01-06T00:00:00+00:00,8041.5069549000000000000000000000,8696.6807262600000000000000000000,0.48042877210364165,0.5195712278963583,0.50
2022-01-05T00:00:00+00:00,8135.6597917500000000000000000000,8599.5489208700000000000000000000,0.4861403243578856,0.5138596756421144,0.50
2022-01-04T00:00:00+00:00,8169.9148845900000000000000000000,8567.0033730900000000000000000000,0.4881373475574636,0.5118626524425364,0.50
2022-01-03T00:00:00+00:00,7712.2310283600000000000000000000,8645.8263794900000000000000000000,0.4714637463406266,0.5285362536593734,0.50
2022-01-02T00:00:00+00:00,7728.8352539700000000000000000000,8607.4881227400000000000000000000,0.4731073862671371,0.5268926137328629,0.50
