time,crv3,mim,mim_p,crv3_p,ideal
2022-07-03T00:00:00+00:00,6763942.562316842520523238000000000000000000,73564767.525306838451980709000000000000000000,0.9157966989020658,0.08420330109793421,0.50
2022-07-02T00:00:00+00:00,7008711.926207154089549938000000000000000000,73523032.068444741400710309000000000000000000,0.912969574747163,0.08703042525283697,0.50
2022-07-01T00:00:00+00:00,7029571.963963309280847438000000000000000000,73355365.998189795198428409000000000000000000,0.9125511303215413,0.08744886967845864,0.50
2022-06-30T00:00:00+00:00,6856728.497716885020885238000000000000000000,73518399.440532336013111509000000000000000000,0.9146909165359614,0.08530908346403862,0.50
2022-06-29T00:00:00+00:00,7042898.154726274267698838000000000000000000,73833830.128625317976551009000000000000000000,0.9129181124877915,0.0870818875122085,0.50
2022-06-28T00:00:00+00:00,7707013.390976173642045138000000000000000000,73301118.182861527224901009000000000000000000,0.904861237492543,0.095138762507457,0.50
2022-06-27T00:00:00+00:00,6692807.900117665617160438000000000000000000,73565607.556230396714976009000000000000000000,0.9166092694197553,0.08339073058024467,0.50
2022-06-26T00:00:00+00:00,7166716.353577973336534638000000000000000000,73343263.546651044184424109000000000000000000,0.910983503381081,0.089016496618919,0.50
2022-06-25T00:00:00+00:00,7681498.280807696694074538000000000000000000,73141497.382909889783799309000000000000000000,0.9049590006194733,0.09504099938052672,0.50
2022-06-24T00:00:00+00:00,8484953.322174343106896620000000000000000000,72014442.562898052452087431000000000000000000,0.8945960621333338,0.1054039378666663,0.50
2022-06-23T00:00:00+00:00,8203183.798603741268484242000000000000000000,72066728.708753707086396831000000000000000000,0.89780499887985,0.10219500112015005,0.50
2022-06-22T00:00:00+00:00,8069999.541594883356737642000000000000000000,71662595.753791455200411131000000000000000000,0.8987866943036552,0.10121330569634483,0.50
2022-06-21T00:00:00+00:00,8576743.591152656987689842000000000000000000,68016938.944891398979322931000000000000000000,0.8880228328607056,0.11197716713929436,0.50
2022-06-20T00:00:00+00:00,6395833.102261483682624047000000000000000000,67535994.572307316212759331000000000000000000,0.9134901259250009,0.08650987407499915,0.50
2022-06-19T00:00:00+00:00,5535381.308212369807590947000000000000000000,66952375.427946322399379331000000000000000000,0.923637017374395,0.07636298262560502,0.50
2022-06-18T00:00:00+00:00,5207008.447068952438936847000000000000000000,64326918.214504883465175431000000000000000000,0.9251155702393767,0.07488442976062322,0.50
2022-06-17T00:00:00+00:00,14350705.761023945864995374000000000000000000,143943029.188062202137496431000000000000000000,0.9093412903192932,0.09065870968070676,0.50
2022-06-16T00:00:00+00:00,65825178.586157783589636765000000000000000000,156490036.291017914495729845000000000000000000,0.7039105999896375,0.29608940001036255,0.50
2022-06-15T00:00:00+00:00,50894253.319032731774577397000000000000000000,159765494.702913875691411490000000000000000000,0.7584054201292857,0.2415945798707143,0.50
2022-06-14T00:00:00+00:00,62233157.768912400377477557000000000000000000,163242606.900715459659046867000000000000000000,0.7239918096736568,0.2760081903263431,0.50
2022-06-13T00:00:00+00:00,106670699.375021658228020857000000000000000000,191433165.878594088096445767000000000000000000,0.642169351664494,0.35783064833550604,0.50
2022-06-12T00:00:00+00:00,101585628.089342915580847055000000000000000000,216506231.494292984187966413000000000000000000,0.6806405916130243,0.31935940838697574,0.50
2022-06-11T00:00:00+00:00,92598048.036187072466492155000000000000000000,228717710.220883548630161513000000000000000000,0.7118160387200697,0.2881839612799303,0.50
2022-06-10T00:00:00+00:00,87400696.424059868864783211000000000000000000,230445433.942599414094646986000000000000000000,0.7250219899696856,0.27497801003031447,0.50
2022-06-09T00:00:00+00:00,85507596.475583938768654111000000000000000000,234077393.125372075187773286000000000000000000,0.7324417627299973,0.2675582372700027,0.50
2022-06-08T00:00:00+00:00,86805351.586775633957576211000000000000000000,232317754.273922634496691886000000000000000000,0.727987883068964,0.272012116931036,0.50
2022-06-07T00:00:00+00:00,89867624.490446803061547011000000000000000000,231457103.920868339845691886000000000000000000,0.7203214799720898,0.27967852002791016,0.50
2022-06-06T00:00:00+00:00,89323675.907328140455553011000000000000000000,232278386.622033604124470586000000000000000000,0.7222540328105855,0.2777459671894145,0.50
2022-06-05T00:00:00+00:00,82584657.894600254049922011000000000000000000,232506430.874948717572041962000000000000000000,0.7379022738564309,0.2620977261435691,0.50
2022-06-04T00:00:00+00:00,77416690.237946361056716011000000000000000000,232622223.558223491307464062000000000000000000,0.7503000855923436,0.24969991440765635,0.50
2022-06-03T00:00:00+00:00,75651386.283765322934739111000000000000000000,228172584.695678930108009762000000000000000000,0.7510025754719543,0.2489974245280457,0.50
2022-06-02T00:00:00+00:00,69098094.617453493385734611000000000000000000,230195339.768153550521772062000000000000000000,0.7691292668704917,0.23087073312950832,0.50
2022-06-01T00:00:00+00:00,68425083.362244721233727911000000000000000000,230416540.808645340657541862000000000000000000,0.7710322865762622,0.22896771342373784,0.50
2022-05-31T00:00:00+00:00,70252098.298231011249056411000000000000000000,230101008.224801567966340662000000000000000000,0.7661016424584783,0.23389835754152163,0.50
2022-05-30T00:00:00+00:00,68656479.585942765080707511000000000000000000,225718683.872574046950121662000000000000000000,0.7667721733745456,0.2332278266254544,0.50
2022-05-29T00:00:00+00:00,69638388.389645707787649511000000000000000000,227920343.490065601999049362000000000000000000,0.7659675857948032,0.23403241420519685,0.50
2022-05-28T00:00:00+00:00,73620238.261979512387278911000000000000000000,226514873.935353395695162662000000000000000000,0.7547096781746228,0.2452903218253773,0.50
2022-05-27T00:00:00+00:00,73198948.377794920882149611000000000000000000,226543982.961730503803960862000000000000000000,0.7557942465876506,0.2442057534123494,0.50
2022-05-26T00:00:00+00:00,67066844.970002991661596270000000000000000000,236434129.968985414857699262000000000000000000,0.7790226374610982,0.2209773625389018,0.50
2022-05-25T00:00:00+00:00,60917854.895362642461269170000000000000000000,231745385.308286768533518338000000000000000000,0.791849995055843,0.20815000494415703,0.50
2022-05-24T00:00:00+00:00,57278298.227719012524210260000000000000000000,235638618.266128261989576065000000000000000000,0.8044554786615673,0.19554452133843264,0.50
2022-05-23T00:00:00+00:00,58957837.116854619803299960000000000000000000,235764403.088476012948945865000000000000000000,0.7999545705279005,0.20004542947209944,0.50
2022-05-22T00:00:00+00:00,38055946.375343883133821691000000000000000000,235649985.605705451904365975000000000000000000,0.8609604618361769,0.1390395381638231,0.50
2022-05-21T00:00:00+00:00,34634021.580043726145956391000000000000000000,237605635.667883110313898975000000000000000000,0.8727811299420541,0.12721887005794588,0.50
2022-05-20T00:00:00+00:00,35285215.308468797459354491000000000000000000,239167209.639894464066756375000000000000000000,0.8714341281003164,0.1285658718996836,0.50
2022-05-19T00:00:00+00:00,33321329.979824655983502291000000000000000000,239987255.201254189926675375000000000000000000,0.8780816564626105,0.12191834353738952,0.50
2022-05-18T00:00:00+00:00,36246910.617544791299873391000000000000000000,237804812.684683613205062775000000000000000000,0.867736972492703,0.13226302750729704,0.50
2022-05-17T00:00:00+00:00,31489624.979963356464093491000000000000000000,228883576.122711318271261275000000000000000000,0.8790596541940358,0.12094034580596429,0.50
2022-05-16T00:00:00+00:00,27929281.677385214760313891000000000000000000,228286202.791401717637228975000000000000000000,0.8909929985875321,0.10900700141246794,0.50
2022-05-15T00:00:00+00:00,34592776.973697268795939596000000000000000000,255086853.965730316325656610000000000000000000,0.8805826393056588,0.11941736069434121,0.50
2022-05-14T00:00:00+00:00,38392757.591043470438678552000000000000000000,254812516.315535863203368010000000000000000000,0.8690584344561411,0.13094156554385894,0.50
2022-05-13T00:00:00+00:00,32744802.799809494355042252000000000000000000,256927152.914734010132467510000000000000000000,0.8869590163844587,0.11304098361554123,0.50
2022-05-12T00:00:00+00:00,35228634.082916060921782352000000000000000000,259096246.225548855619338510000000000000000000,0.8803069789886775,0.11969302101132247,0.50
2022-05-11T00:00:00+00:00,65295609.447146464594916586000000000000000000,327377081.719439315781941710000000000000000000,0.8337149210627287,0.1662850789372713,0.50
2022-05-10T00:00:00+00:00,142755089.390910960396816760000000000000000000,434299492.550342006707050310000000000000000000,0.7526142346696691,0.24738576533033083,0.50
2022-05-09T00:00:00+00:00,119553373.442546986310814580000000000000000000,523511999.726972789775943410000000000000000000,0.8140883051231693,0.18591169487683062,0.50
2022-05-08T00:00:00+00:00,110721133.997778159124934261000000000000000000,739177302.331673910789765339000000000000000000,0.869724276142969,0.130275723857031,0.50
2022-05-07T00:00:00+00:00,90773857.619415981001686150000000000000000000,782838691.892456949944587753000000000000000000,0.8960936885921162,0.10390631140788381,0.50
2022-05-06T00:00:00+00:00,110698061.240548407506636650000000000000000000,768169979.092168273589746653000000000000000000,0.8740447300841193,0.12595526991588066,0.50
2022-05-05T00:00:00+00:00,114749030.003985333602501032000000000000000000,761141171.230374018403371900000000000000000000,0.8689915358771295,0.13100846412287043,0.50
2022-05-04T00:00:00+00:00,98732074.079785677798023143000000000000000000,768940130.030592553515020100000000000000000000,0.8862103987979938,0.11378960120200622,0.50
