date,pool_name,ideal,token_1,token_1_balance,token_2,token_2_balance,token_3,token_3_balance,alusd,crv3,alusd_p,crv3_p,cvxcrv,crv,cvxcrv_p,crv_p,usdc,dai,usdt,usdc_p,dai_p,usdt_p,fei,fei_p,frax,frax_p,total,lusd,lusd_p,mim,mim_p,ust,ust_p,wbtc,renbtc,wbtc_p,renbtc_p,sbtc,sbtc_p,susd,susd_p,wust,protocol,chain
2022-06-17,fei:usdc-usdt-dai,0.5,fei,1485366.302,crv3,1439767.941,n/a,0,,1439767.941,,0.492205766,,,,,,,,,,,1485366.302,0.507794234,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-17,dai:usdc:usdt,0.33,dai,184376552.126074,usdc,184281995.453706,usdt,720596315.97571,,,,,,,,,184281995.453706,184376552.126074,720596315.97571,0.1691817054203294,0.1692685140043731,0.6615497805752975,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-17,lusd:usdc-usdt-dai,0.5,lusd,8025411.107300411,crv3,,n/a,0,,,,,,49866553.57141571,,0.8613726248221294,,,,,,,,,,,,8025411.107300411,0.1386273751778705,,,,,,,,,,,,,,Curve,Ethereum
2022-06-17,frax:usdc-usdt-dai,0.5,frax,810025428.0547945,crv3,515375430.1056493,n/a,0,,515375430.1056493,,0.3888449497618037,,,,,,,,,,,,,810025428.0547945,0.6111550502381963,1325400858.1604438,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-17,renbtc:wbtc:sbtc,0.33,renbtc,560.5655599,wbtc,499.44403232,sbtc,492.27754648356427,,,,,,,,,,,,,,,,,,,,,,,,,,499.44403232,560.5655599,0.3217471947471809,0.3611223374356963,492.27754648356427,0.3171304678171228,,,,Curve,Ethereum
2022-06-17,crv:cvxcrv,0.5,crv,23250410.97919099,cvxcrv,55807947.56125447,n/a,0,,,,,55807947.56125447,23250410.97919099,0.7059082504565749,0.2940917495434251,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-17,alusd:usdc-usdt-dai,0.5,alusd,67743279.61036012,crv3,16682567.703939212,n/a,0,67743279.61036012,16682567.703939212,0.8023997598527666,0.1976002401472334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-17,mim:usdc-usdt-dai,0.5,mim,143943029.1880622,crv3,14350705.761023944,n/a,0,,14350705.761023944,,0.0906587096807067,,,,,,,,,,,,,,,,,,143943029.1880622,0.9093412903192932,,,,,,,,,,,,Curve,Ethereum
2022-06-17,renbtc:wbtc,0.5,renbtc,2503.02875607,wbtc,1057.59330476,n/a,0,,,,,,,,,,,,,,,,,,,,,,,,,,1057.59330476,2503.02875607,0.2970248700064138,0.7029751299935861,,,,,,Curve,Ethereum
2022-06-17,mim:ust,0.5,mim,2758.2362738513666,ust,2678220.843574372,n/a,0,,,,,,,,,,,,,,,,,,,,,,2758.2362738513666,0.0010288167836085,2678220.843574372,0.9989711832163914,,,,,,,,,,Curve,Ethereum
2022-06-17,susd:usdc-usdt-dai,0.5,susd,20872225.600178916,crv3,23411877.470095217,n/a,0,,23411877.470095217,,0.5286745320988679,,,,,,,,,,,,,,,,,,,,,,,,,,,,20872225.600178916,0.4713254679011321,,Curve,Ethereum
2022-06-17,wust:usdc-usdt-dai,0.5,wust,2528475.798,crv3,3424.288367,n/a,0,,3424.288367,,0.001352458,,,,,,,,,,,,,,,,,,,,,0.998647542,,,,,,,,,2528475.798,Curve,Ethereum
2022-06-18,alusd:usdc-usdt-dai,0.5,alusd,54228454.745485514,crv3,21588419.938804,n/a,0,54228454.745485514,21588419.938804,0.715255739191298,0.2847442608087019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-18,lusd:usdc-usdt-dai,0.5,lusd,7247172.594165954,crv3,,n/a,0,,,,,,50408215.91414881,,0.8743019034010879,,,,,,,,,,,,7247172.594165954,0.125698096598912,,,,,,,,,,,,,,Curve,Ethereum
2022-06-18,renbtc:wbtc,0.5,renbtc,2287.00887776,wbtc,646.57375999,n/a,0,,,,,,,,,,,,,,,,,,,,,,,,,,646.57375999,2287.00887776,0.2204041405446513,0.7795958594553487,,,,,,Curve,Ethereum
2022-06-18,crv:cvxcrv,0.5,crv,22204565.030949887,cvxcrv,49340183.642763376,n/a,0,,,,,49340183.642763376,22204565.030949887,0.6896408829078994,0.3103591170921007,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-18,fei:usdc-usdt-dai,0.5,fei,1395852.864,crv3,1515868.544,n/a,0,,1515868.544,,0.52060906,,,,,,,,,,,1395852.864,0.47939094,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-18,mim:usdc-usdt-dai,0.5,mim,64326918.21450488,crv3,5207008.447068952,n/a,0,,5207008.447068952,,0.0748844297606232,,,,,,,,,,,,,,,,,,64326918.21450488,0.9251155702393768,,,,,,,,,,,,Curve,Ethereum
2022-06-18,dai:usdc:usdt,0.33,dai,182718006.1333038,usdc,179887218.201742,usdt,702477247.538035,,,,,,,,,179887218.201742,182718006.1333038,702477247.538035,0.1688951071416918,0.1715529181622633,0.6595519746960448,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-18,mim:ust,0.5,mim,2586.5973825418732,ust,2708375.6463514394,n/a,0,,,,,,,,,,,,,,,,,,,,,,2586.5973825418732,0.000954125196144,2708375.6463514394,0.999045874803856,,,,,,,,,,Curve,Ethereum
2022-06-18,frax:usdc-usdt-dai,0.5,frax,756702005.6183252,crv3,497944484.2536861,n/a,0,,497944484.2536861,,0.396880307140924,,,,,,,,,,,,,756702005.6183252,0.603119692859076,1254646489.8720112,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-18,susd:usdc-usdt-dai,0.5,susd,16693153.600840217,crv3,21225276.403872088,n/a,0,,21225276.403872088,,0.5597614774987868,,,,,,,,,,,,,,,,,,,,,,,,,,,,16693153.600840217,0.4402385225012132,,Curve,Ethereum
2022-06-18,renbtc:wbtc:sbtc,0.33,renbtc,600.50491496,wbtc,441.85074483,sbtc,489.39852983152434,,,,,,,,,,,,,,,,,,,,,,,,,,441.85074483,600.50491496,0.288460607990356,0.3920373902214536,489.39852983152434,0.3195020017881904,,,,Curve,Ethereum
2022-06-18,wust:usdc-usdt-dai,0.5,wust,2555692.921,crv3,3234.341832,n/a,0,,3234.341832,,0.001263944,,,,,,,,,,,,,,,,,,,,,0.998736056,,,,,,,,,2555692.921,Curve,Ethereum
2022-06-19,fei:usdc-usdt-dai,0.5,fei,1397282.497,crv3,1514527.499,n/a,0,,1514527.499,,0.520132667,,,,,,,,,,,1397282.497,0.479867333,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-19,crv:cvxcrv,0.5,crv,22590195.543179695,cvxcrv,49242973.299995,n/a,0,,,,,49242973.299995,22590195.543179695,0.6855185994578864,0.3144814005421136,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-19,alusd:usdc-usdt-dai,0.5,alusd,55238165.95888355,crv3,19353311.111266565,n/a,0,55238165.95888355,19353311.111266565,0.7405425945236934,0.2594574054763066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-19,dai:usdc:usdt,0.33,dai,177822352.32674947,usdc,179549331.350544,usdt,695054077.16477,,,,,,,,,179549331.350544,177822352.32674947,695054077.16477,0.1706052227445322,0.1689642718213879,0.6604305054340799,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-19,mim:ust,0.5,mim,3025.2164447211026,ust,2650487.1071036113,n/a,0,,,,,,,,,,,,,,,,,,,,,,3025.2164447211026,0.0011400800432973,2650487.1071036113,0.9988599199567026,,,,,,,,,,Curve,Ethereum
2022-06-19,renbtc:wbtc,0.5,renbtc,2180.32389763,wbtc,860.1377771,n/a,0,,,,,,,,,,,,,,,,,,,,,,,,,,860.1377771,2180.32389763,0.282897095611765,0.717102904388235,,,,,,Curve,Ethereum
2022-06-19,lusd:usdc-usdt-dai,0.5,lusd,7161444.259288779,crv3,,n/a,0,,,,,,50517342.01061376,,0.8758391997748104,,,,,,,,,,,,7161444.259288779,0.1241608002251896,,,,,,,,,,,,,,Curve,Ethereum
2022-06-19,mim:usdc-usdt-dai,0.5,mim,66952375.42794632,crv3,5535381.30821237,n/a,0,,5535381.30821237,,0.076362982625605,,,,,,,,,,,,,,,,,,66952375.42794632,0.923637017374395,,,,,,,,,,,,Curve,Ethereum
2022-06-19,frax:usdc-usdt-dai,0.5,frax,760518006.6163486,crv3,490609413.9063639,n/a,0,,490609413.9063639,,0.3921338513237849,,,,,,,,,,,,,760518006.6163486,0.6078661486762151,1251127420.5227125,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-19,renbtc:wbtc:sbtc,0.33,renbtc,575.36009811,wbtc,476.75031569,sbtc,497.95293019986536,,,,,,,,,,,,,,,,,,,,,,,,,,476.75031569,575.36009811,0.3075682794096455,0.3711848940478202,497.95293019986536,0.3212468265425343,,,,Curve,Ethereum
2022-06-19,wust:usdc-usdt-dai,0.5,wust,2480969.604,crv3,3680.495772,n/a,0,,3680.495772,,0.001481293,,,,,,,,,,,,,,,,,,,,,0.998518707,,,,,,,,,2480969.604,Curve,Ethereum
2022-06-19,susd:usdc-usdt-dai,0.5,susd,19336897.86334527,crv3,21836280.80247458,n/a,0,,21836280.80247458,,0.5303520765231102,,,,,,,,,,,,,,,,,,,,,,,,,,,,19336897.86334527,0.4696479234768897,,Curve,Ethereum
2022-06-20,fei:usdc-usdt-dai,0.5,fei,1521165.303,crv3,1393292.2,n/a,0,,1393292.2,,0.47806228,,,,,,,,,,,1521165.303,0.52193772,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-20,lusd:usdc-usdt-dai,0.5,lusd,7238080.2556725405,crv3,,n/a,0,,,,,,50435602.96945256,,0.8744994276259553,,,,,,,,,,,,7238080.2556725405,0.1255005723740447,,,,,,,,,,,,,,Curve,Ethereum
2022-06-20,frax:usdc-usdt-dai,0.5,frax,759697449.5572335,crv3,485425734.5428672,n/a,0,,485425734.5428672,,0.3898616142897567,,,,,,,,,,,,,759697449.5572335,0.6101383857102433,1245123184.1001008,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-20,dai:usdc:usdt,0.33,dai,182041181.172933,usdc,179530810.114394,usdt,678179120.454646,,,,,,,,,179530810.114394,182041181.172933,678179120.454646,0.1726671008926478,0.1750814970209031,0.652251402086449,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-20,mim:usdc-usdt-dai,0.5,mim,67535994.57230732,crv3,6395833.102261484,n/a,0,,6395833.102261484,,0.0865098740749991,,,,,,,,,,,,,,,,,,67535994.57230732,0.9134901259250008,,,,,,,,,,,,Curve,Ethereum
2022-06-20,crv:cvxcrv,0.5,crv,24254075.824774887,cvxcrv,46050620.876922645,n/a,0,,,,,46050620.876922645,24254075.824774887,0.6550148572906187,0.3449851427093812,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-20,alusd:usdc-usdt-dai,0.5,alusd,54632968.825934954,crv3,15884423.733109375,n/a,0,54632968.825934954,15884423.733109375,0.7747445962383064,0.2252554037616935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-20,mim:ust,0.5,mim,2992.803988759461,ust,2654083.632110628,n/a,0,,,,,,,,,,,,,,,,,,,,,,2992.803988759461,0.001126352237406,2654083.632110628,0.998873647762594,,,,,,,,,,Curve,Ethereum
2022-06-20,renbtc:wbtc,0.5,renbtc,2208.10254656,wbtc,936.84687378,n/a,0,,,,,,,,,,,,,,,,,,,,,,,,,,936.84687378,2208.10254656,0.2978893293866448,0.7021106706133552,,,,,,Curve,Ethereum
2022-06-20,renbtc:wbtc:sbtc,0.33,renbtc,581.694263,wbtc,523.70605519,sbtc,441.05117338455983,,,,,,,,,,,,,,,,,,,,,,,,,,523.70605519,581.694263,0.3386501665543838,0.3761477590271731,441.05117338455983,0.285202074418443,,,,Curve,Ethereum
2022-06-20,susd:usdc-usdt-dai,0.5,susd,20442496.28319128,crv3,27775731.56003504,n/a,0,,27775731.56003504,,0.5760421484245187,,,,,,,,,,,,,,,,,,,,,,,,,,,,20442496.28319128,0.4239578515754812,,Curve,Ethereum
2022-06-20,wust:usdc-usdt-dai,0.5,wust,2490927.293,crv3,3599.189518,n/a,0,,3599.189518,,0.001442835,,,,,,,,,,,,,,,,,,,,,0.998557165,,,,,,,,,2490927.293,Curve,Ethereum
2022-06-21,crv:cvxcrv,0.5,crv,24529866.120693047,cvxcrv,44858905.718033455,n/a,0,,,,,44858905.718033455,24529866.120693047,0.646486521224134,0.353513478775866,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-21,renbtc:wbtc,0.5,renbtc,2221.71762517,wbtc,968.28495958,n/a,0,,,,,,,,,,,,,,,,,,,,,,,,,,968.28495958,2221.71762517,0.3035373589378719,0.6964626410621281,,,,,,Curve,Ethereum
2022-06-21,mim:usdc-usdt-dai,0.5,mim,68016938.9448914,crv3,8576743.591152657,n/a,0,,8576743.591152657,,0.1119771671392943,,,,,,,,,,,,,,,,,,68016938.9448914,0.8880228328607056,,,,,,,,,,,,Curve,Ethereum
2022-06-21,susd:usdc-usdt-dai,0.5,susd,25120583.791980263,crv3,30153669.35704,n/a,0,,30153669.35704,,0.5455283000522002,,,,,,,,,,,,,,,,,,,,,,,,,,,,25120583.791980263,0.4544716999477998,,Curve,Ethereum
2022-06-21,frax:usdc-usdt-dai,0.5,frax,759843816.3708202,crv3,484471839.566176,n/a,0,,484471839.566176,,0.3893480221474497,,,,,,,,,,,,,759843816.3708202,0.6106519778525503,1244315655.936996,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-21,lusd:usdc-usdt-dai,0.5,lusd,6867633.578353441,crv3,,n/a,0,,,,,,50809230.697558865,,0.8809291443879417,,,,,,,,,,,,6867633.578353441,0.1190708556120583,,,,,,,,,,,,,,Curve,Ethereum
2022-06-21,dai:usdc:usdt,0.33,dai,187786456.66935992,usdc,188531425.134984,usdt,664724409.985566,,,,,,,,,188531425.134984,187786456.66935992,664724409.985566,0.181098718680135,0.1803831200233857,0.6385181612964791,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-21,alusd:usdc-usdt-dai,0.5,alusd,54484384.85629842,crv3,15848577.727316884,n/a,0,54484384.85629842,15848577.727316884,0.7746635838284884,0.2253364161715115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-21,renbtc:wbtc:sbtc,0.33,renbtc,573.57419435,wbtc,508.63671362,sbtc,462.86297587034966,,,,,,,,,,,,,,,,,,,,,,,,,,508.63671362,573.57419435,0.3291989586645273,0.3712276806623356,462.86297587034966,0.299573360673137,,,,Curve,Ethereum
2022-06-21,wust:usdc-usdt-dai,0.5,wust,2486679.786,crv3,3634.074377,n/a,0,,3634.074377,,0.001459284,,,,,,,,,,,,,,,,,,,,,0.998540716,,,,,,,,,2486679.786,Curve,Ethereum
2022-06-22,fei:usdc-usdt-dai,0.5,fei,1497147.74,crv3,1396697.36,n/a,0,,1396697.36,,0.482644133,,,,,,,,,,,1497147.74,0.517355867,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-22,mim:ust,0.5,mim,3007.539900662016,ust,2652453.640001716,n/a,0,,,,,,,,,,,,,,,,,,,,,,3007.539900662016,0.0011325866570463,2652453.640001716,0.9988674133429536,,,,,,,,,,Curve,Ethereum
2022-06-22,frax:usdc-usdt-dai,0.5,frax,766419134.8174462,crv3,475223899.2074497,n/a,0,,475223899.2074497,,0.3827379417311022,,,,,,,,,,,,,766419134.8174462,0.6172620582688978,1241643034.024896,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-22,crv:cvxcrv,0.5,crv,27339872.217171807,cvxcrv,41682146.49586433,n/a,0,,,,,41682146.49586433,27339872.217171807,0.603896369203004,0.3961036307969959,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-22,renbtc:wbtc,0.5,renbtc,2214.3382399,wbtc,973.93859377,n/a,0,,,,,,,,,,,,,,,,,,,,,,,,,,973.93859377,2214.3382399,0.3054749146889189,0.694525085311081,,,,,,Curve,Ethereum
2022-06-22,dai:usdc:usdt,0.33,dai,184075953.22628167,usdc,187354687.319373,usdt,665472260.036919,,,,,,,,,187354687.319373,184075953.22628167,665472260.036919,0.1806868195798368,0.1775247741354185,0.6417884062847447,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-22,alusd:usdc-usdt-dai,0.5,alusd,54578647.27154616,crv3,15578876.974052886,n/a,0,54578647.27154616,15578876.974052886,0.7779443168559338,0.2220556831440662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-22,susd:usdc-usdt-dai,0.5,susd,29416946.99717968,crv3,32624172.25079868,n/a,0,,32624172.25079868,,0.525847577320452,,,,,,,,,,,,,,,,,,,,,,,,,,,,29416946.99717968,0.474152422679548,,Curve,Ethereum
2022-06-22,mim:usdc-usdt-dai,0.5,mim,71662595.75379145,crv3,8069999.541594883,n/a,0,,8069999.541594883,,0.1012133056963448,,,,,,,,,,,,,,,,,,71662595.75379145,0.8987866943036552,,,,,,,,,,,,Curve,Ethereum
2022-06-22,wust:usdc-usdt-dai,0.5,wust,2408171.532,crv3,3607.534361,n/a,0,,3607.534361,,0.001495798,,,,,,,,,,,,,,,,,,,,,0.998504202,,,,,,,,,2408171.532,Curve,Ethereum
2022-06-22,renbtc:wbtc:sbtc,0.33,renbtc,569.41380711,wbtc,516.16347557,sbtc,458.8354691537874,,,,,,,,,,,,,,,,,,,,,,,,,,516.16347557,569.41380711,0.334213425107455,0.3686927645695076,458.8354691537874,0.2970938103230374,,,,Curve,Ethereum
2022-06-22,lusd:usdc-usdt-dai,0.5,lusd,4023209.368337561,crv3,,n/a,0,,,,,,53667264.65373472,,0.9302621544278128,,,,,,,,,,,,4023209.368337561,0.0697378455721873,,,,,,,,,,,,,,Curve,Ethereum
2022-06-23,frax:usdc-usdt-dai,0.5,frax,767192582.0691072,crv3,474310805.2200847,n/a,0,,474310805.2200847,,0.3820455184224159,,,,,,,,,,,,,767192582.0691072,0.6179544815775841,1241503387.2891915,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-23,crv:cvxcrv,0.5,crv,26890016.157988384,cvxcrv,42146116.91286295,n/a,0,,,,,42146116.91286295,26890016.157988384,0.6104935928205693,0.3895064071794307,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-23,alusd:usdc-usdt-dai,0.5,alusd,54478290.914954506,crv3,15675983.997247579,n/a,0,54478290.914954506,15675983.997247579,0.7765498393809068,0.2234501606190932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-23,renbtc:wbtc:sbtc,0.33,renbtc,555.96040445,wbtc,496.67287896,sbtc,490.30577667057446,,,,,,,,,,,,,,,,,,,,,,,,,,496.67287896,555.96040445,0.3219005155874808,0.3603255752829065,490.30577667057446,0.3177739091296127,,,,Curve,Ethereum
2022-06-23,mim:usdc-usdt-dai,0.5,mim,72066728.70875369,crv3,8203183.7986037405,n/a,0,,8203183.7986037405,,0.10219500112015,,,,,,,,,,,,,,,,,,72066728.70875369,0.89780499887985,,,,,,,,,,,,Curve,Ethereum
2022-06-23,dai:usdc:usdt,0.33,dai,194552121.72470915,usdc,197909802.040014,usdt,641201628.883627,,,,,,,,,197909802.040014,194552121.72470915,641201628.883627,0.191464429149068,0.1882160991613248,0.6203194716896071,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-23,susd:usdc-usdt-dai,0.5,susd,29221440.592456605,crv3,34269778.8858741,n/a,0,,34269778.8858741,,0.5397561925483293,,,,,,,,,,,,,,,,,,,,,,,,,,,,29221440.592456605,0.4602438074516707,,Curve,Ethereum
2022-06-23,lusd:usdc-usdt-dai,0.5,lusd,7235910.34176344,crv3,,n/a,0,,,,,,50909710.18082898,,0.8755553681132023,,,,,,,,,,,,7235910.34176344,0.1244446318867976,,,,,,,,,,,,,,Curve,Ethereum
2022-06-23,fei:usdc-usdt-dai,0.5,fei,1477794.031,crv3,1415642.597,n/a,0,,1415642.597,,0.489259928,,,,,,,,,,,1477794.031,0.510740072,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-23,renbtc:wbtc,0.5,renbtc,2211.60199054,wbtc,964.64139178,n/a,0,,,,,,,,,,,,,,,,,,,,,,,,,,964.64139178,2211.60199054,0.3037051244717286,0.6962948755282714,,,,,,Curve,Ethereum
2022-06-23,wust:usdc-usdt-dai,0.5,wust,2409527.734,crv3,3596.368455,n/a,0,,3596.368455,,0.001490337,,,,,,,,,,,,,,,,,,,,,0.998509663,,,,,,,,,2409527.734,Curve,Ethereum
2022-06-24,susd:usdc-usdt-dai,0.5,susd,28703839.01464345,crv3,35095513.606082596,n/a,0,,35095513.606082596,,0.5500920019473892,,,,,,,,,,,,,,,,,,,,,,,,,,,,28703839.01464345,0.4499079980526109,,Curve,Ethereum
2022-06-24,lusd:usdc-usdt-dai,0.5,lusd,5684729.257969096,crv3,,n/a,0,,,,,,52128597.26615943,,0.9016709537446084,,,,,,,,,,,,5684729.257969096,0.0983290462553916,,,,,,,,,,,,,,Curve,Ethereum
2022-06-24,fei:usdc-usdt-dai,0.5,fei,1471476.041,crv3,1421828.197,n/a,0,,1421828.197,,0.491420217,,,,,,,,,,,1471476.041,0.508579783,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-24,mim:ust,0.5,mim,3124.376716973455,ust,2640114.1900167614,n/a,0,,,,,,,,,,,,,,,,,,,,,,3124.376716973455,0.0011820260026071,2640114.1900167614,0.9988179739973928,,,,,,,,,,Curve,Ethereum
2022-06-24,mim:usdc-usdt-dai,0.5,mim,72014442.56289805,crv3,8484953.322174342,n/a,0,,8484953.322174342,,0.1054039378666663,,,,,,,,,,,,,,,,,,72014442.56289805,0.8945960621333338,,,,,,,,,,,,Curve,Ethereum
2022-06-24,dai:usdc:usdt,0.33,dai,212473972.0120255,usdc,212921859.353676,usdt,611570382.018447,,,,,,,,,212921859.353676,212473972.0120255,611570382.018447,0.2053315301940297,0.2048996093311611,0.5897688604748091,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-24,frax:usdc-usdt-dai,0.5,frax,766183817.4995914,crv3,475412251.04313546,n/a,0,,475412251.04313546,,0.3829041208233941,,,,,,,,,,,,,766183817.4995914,0.6170958791766058,1241596068.5427268,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-24,alusd:usdc-usdt-dai,0.5,alusd,54503438.553907335,crv3,15651789.295140555,n/a,0,54503438.553907335,15651789.295140555,0.7768977483927739,0.223102251607226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-24,renbtc:wbtc,0.5,renbtc,1858.71745943,wbtc,1317.21631381,n/a,0,,,,,,,,,,,,,,,,,,,,,,,,,,1317.21631381,1858.71745943,0.4147493014207951,0.5852506985792049,,,,,,Curve,Ethereum
2022-06-24,renbtc:wbtc:sbtc,0.33,renbtc,562.44975891,wbtc,541.27662925,sbtc,480.34407288377827,,,,,,,,,,,,,,,,,,,,,,,,,,541.27662925,562.44975891,0.3416998438903665,0.3550661241037155,480.34407288377827,0.3032340320059179,,,,Curve,Ethereum
2022-06-24,crv:cvxcrv,0.5,crv,26025622.381690525,cvxcrv,43103143.83088259,n/a,0,,,,,43103143.83088259,26025622.381690525,0.6235196459074516,0.3764803540925484,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-24,wust:usdc-usdt-dai,0.5,wust,2376490.624,crv3,3896.344794,n/a,0,,3896.344794,,0.001636854,,,,,,,,,,,,,,,,,,,,,0.998363146,,,,,,,,,2376490.624,Curve,Ethereum
2022-06-25,lusd:usdc-usdt-dai,0.5,lusd,6075553.031376081,crv3,,n/a,0,,,,,,51738044.10397872,,0.8949113472882196,,,,,,,,,,,,6075553.031376081,0.1050886527117803,,,,,,,,,,,,,,Curve,Ethereum
2022-06-25,crv:cvxcrv,0.5,crv,25735025.66788604,cvxcrv,43152477.16373051,n/a,0,,,,,43152477.16373051,25735025.66788604,0.6264195302478767,0.3735804697521233,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-25,alusd:usdc-usdt-dai,0.5,alusd,54627604.41148584,crv3,15544782.069202984,n/a,0,54627604.41148584,15544782.069202984,0.7784772209011183,0.2215227790988817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-25,dai:usdc:usdt,0.33,dai,216314207.7963928,usdc,212612944.906733,usdt,612508762.6424071,,,,,,,,,212612944.906733,216314207.7963928,612508762.6424071,0.2041536514862666,0.2077076511468523,0.588138697366881,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-25,mim:ust,0.5,mim,3089.1404338570665,ust,2643772.596149981,n/a,0,,,,,,,,,,,,,,,,,,,,,,3089.1404338570665,0.0011670955045215,2643772.596149981,0.9988329044954783,,,,,,,,,,Curve,Ethereum
2022-06-25,mim:usdc-usdt-dai,0.5,mim,73141497.38290991,crv3,7681498.280807696,n/a,0,,7681498.280807696,,0.0950409993805267,,,,,,,,,,,,,,,,,,73141497.38290991,0.9049590006194732,,,,,,,,,,,,Curve,Ethereum
2022-06-25,frax:usdc-usdt-dai,0.5,frax,765942396.9257848,crv3,475888085.174,n/a,0,,475888085.174,,0.3832150136702482,,,,,,,,,,,,,765942396.9257848,0.6167849863297518,1241830482.0997849,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-25,fei:usdc-usdt-dai,0.5,fei,1501900.672,crv3,1377468.36,n/a,0,,1377468.36,,0.478392434,,,,,,,,,,,1501900.672,0.521607566,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-25,renbtc:wbtc:sbtc,0.33,renbtc,572.71316891,wbtc,572.87900209,sbtc,480.34407288377827,,,,,,,,,,,,,,,,,,,,,,,,,,572.87900209,572.71316891,0.3523379248386749,0.3522359324139265,480.34407288377827,0.2954261427473986,,,,Curve,Ethereum
2022-06-25,susd:usdc-usdt-dai,0.5,susd,30823948.160375513,crv3,39339264.38147526,n/a,0,,39339264.38147526,,0.5606822002058455,,,,,,,,,,,,,,,,,,,,,,,,,,,,30823948.160375513,0.4393177997941545,,Curve,Ethereum
2022-06-25,wust:usdc-usdt-dai,0.5,wust,2369181.181,crv3,3969.003816,n/a,0,,3969.003816,,0.001672462,,,,,,,,,,,,,,,,,,,,,0.998327538,,,,,,,,,2369181.181,Curve,Ethereum
2022-06-26,mim:usdc-usdt-dai,0.5,mim,73343263.54665104,crv3,7166716.353577972,n/a,0,,7166716.353577972,,0.089016496618919,,,,,,,,,,,,,,,,,,73343263.54665104,0.910983503381081,,,,,,,,,,,,Curve,Ethereum
2022-06-26,susd:usdc-usdt-dai,0.5,susd,31302445.222517487,crv3,40001185.86544108,n/a,0,,40001185.86544108,,0.5609978798428443,,,,,,,,,,,,,,,,,,,,,,,,,,,,31302445.222517487,0.4390021201571557,,Curve,Ethereum
2022-06-26,frax:usdc-usdt-dai,0.5,frax,765890298.4865642,crv3,485546701.87523514,n/a,0,,485546701.87523514,,0.387991326558876,,,,,,,,,,,,,765890298.4865642,0.612008673441124,1251437000.3617992,,,,,,,,,,,,,,,,Curve,Ethereum
2022-06-26,alusd:usdc-usdt-dai,0.5,alusd,54916789.73127949,crv3,15265069.709548624,n/a,0,54916789.73127949,15265069.709548624,0.7824926579151278,0.2175073420848722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
