date,chain,protocol,protocol_version,pool_name,token_1,token_1_balance,token_2,token_2_balance,TVL
2022-02-10,Avalanche,Trader Joe,V1,USDC.e/OT-qiAVAX-28DEC2023,USDC.e,624566.577417,OT-qiAVAX-28DEC2023,9056.986011137877703948,1249112.284477759
2022-02-10,Avalanche,Trader Joe,V1,TRACTOR/WAVAX,TRACTOR,339865024.418019806,WAVAX,4169.054715725570828824,763741.7168496276
2022-02-10,Avalanche,Trader Joe,V1,WBTC.e/USDC.e,WBTC.e,82.49566024,USDC.e,3592672.732394,7186675.169851373
2022-02-10,Avalanche,Trader Joe,V1,WAVAX/SPELL,WAVAX,23915.379005725960591038,SPELL,313799947.390045918001506812,4349511.232900382
2022-02-10,Avalanche,Trader Joe,V1,USDC.e/DAI.e,USDC.e,907990.905443,DAI.e,911270.393605247671257246,1818378.1736922513
2022-02-10,Avalanche,Trader Joe,V1,JOE/USDC.e,JOE,3600263.551488570709624473,USDC.e,5093893.15055,10197738.906134449
2022-02-10,Avalanche,Trader Joe,V1,LINK.e/WAVAX,LINK.e,537516.246475460091812985,WAVAX,103627.543114207223825601,18788724.34756794
2022-02-10,Avalanche,Trader Joe,V1,WAVAX/XAVA,WAVAX,20536.134928957966236712,XAVA,284017.160496018485949054,3733818.1397856865
2022-02-10,Avalanche,Trader Joe,V1,USDC.e/SOL,USDC.e,772335.728887,SOL,7283.207758852,1545059.5419015477
2022-02-10,Avalanche,Trader Joe,V1,MIM/WAVAX,MIM,15370120.602948287420606892,WAVAX,169075.702522892630340763,30749918.410062794
2022-02-10,Avalanche,Trader Joe,V1,CRV/WAVAX,CRV,147604.761939263638306458,WAVAX,5249.797835935514372956,967209.5906786593
2022-02-10,Avalanche,Trader Joe,V1,SMRTr/WAVAX,SMRTr,7388109846288.528903736211433956,WAVAX,38679.851963161321509218,7010010.45368059
2022-02-10,Avalanche,Trader Joe,V1,WAVAX/APE-X,WAVAX,4014.795468196067786276,APE-X,882534434381.956063984,739027.5301749009
2022-02-10,Avalanche,Trader Joe,V1,OT-JLP-28DEC2023/PENDLE,OT-JLP-28DEC2023,198257.590136879988764244,PENDLE,5054996.839879466199225228,1536318.6968798507
2022-02-10,Avalanche,Trader Joe,V1,PLN/WAVAX,PLN,625018.644417700338310321,WAVAX,2450.305662070499050828,446435.09438956063
2022-02-10,Avalanche,Trader Joe,V1,USDC.e/OT-qiUSDC-28DEC2023,USDC.e,1220509.331985,OT-qiUSDC-28DEC2023,1456573.366717,2441302.1733630677
2022-02-10,Avalanche,Trader Joe,V1,CRAFT/WAVAX,CRAFT,860476.030617276472675826,WAVAX,5979.479918091329512406,1087492.2704580913
2022-02-10,Avalanche,Trader Joe,V1,WAVAX/DAI.e,WAVAX,82143.287685942682774646,DAI.e,7476264.830066243995349622,14934333.19904925
2022-02-10,Avalanche,Trader Joe,V1,WAVAX/ICE,WAVAX,0.013453914629222701,ICE,659,2.470661571058361
2022-02-10,Avalanche,Trader Joe,V1,ROCO/WAVAX,ROCO,35629.9173216666033948,WAVAX,316.466229703883032779,57555.99443358637
2022-02-10,Avalanche,Trader Joe,V1,MIM/WETH.e,MIM,9954.230441874454121182,WETH.e,3.236013138575973707,19854.875841733225
2022-02-10,Avalanche,Trader Joe,V1,WAVAX/SNOB,WAVAX,5349.608200566134204973,SNOB,1478106.821228409072213694,986437.3823450839
2022-02-10,Avalanche,Trader Joe,V1,THOR/WAVAX,THOR,134652.068449446826571089,WAVAX,128699.223233672654651997,23406644.44475489
2022-02-10,Avalanche,Trader Joe,V1,WOO.e/WAVAX,WOO.e,631202.042473399262740162,WAVAX,4742.053723085645635125,883212.7129323337
2022-02-10,Avalanche,Trader Joe,V1,ETHP/WAVAX,ETHP,551354810994609.747215,WAVAX,494.841046266291004425,85748.05795230296
2022-02-10,Avalanche,Trader Joe,V1,MIM/PAPA,MIM,1260.699494272562970406,PAPA,17086.765837769,2581.212635274356
2022-02-10,Avalanche,Trader Joe,V1,USDC.e/WAVAX,USDC.e,106457157.275422,WAVAX,1170331.34560212048290193,212844195.32879055
2022-02-10,Avalanche,Trader Joe,V1,SB/WAVAX,SB,12467.317668394,WAVAX,22506.39254064950571968,4083209.715114067
2022-02-10,Avalanche,Trader Joe,V1,MIM/SDOG,MIM,3226.6706610119390431,SDOG,90.225128868,6434.991397090445
2022-02-10,Avalanche,Trader Joe,V1,BLZZ/WAVAX,BLZZ,33386632.773056983028073573,WAVAX,26149.350407892109799821,4755062.418422313
2022-02-11,Avalanche,Trader Joe,V1,sSPELL/SPELL,sSPELL,37314556.334268989936702908,SPELL,44969706.879473541712938148,563770.5902869742
2022-02-11,Avalanche,Trader Joe,V1,QI/WAVAX,QI,424487.173802710428969379,WAVAX,5943.796729576379326547,972497.5940192669
2022-02-11,Avalanche,Trader Joe,V1,MIM/CROWN,MIM,1971196.846830036237183466,CROWN,34562.565988039,8524604.056054927
2022-02-11,Avalanche,Trader Joe,V1,WAVAX/CLY,WAVAX,6927.003053668462086691,CLY,673953.773562826147497331,1130978.1246388163
2022-02-11,Avalanche,Trader Joe,V1,MIM/TIME,MIM,10028.276693480153174752,TIME,31.761806564,20058.429045101864
2022-02-11,Avalanche,Trader Joe,V1,CRA/WAVAX,CRA,1935070.992925203394162549,WAVAX,39131.359568858557012772,6388746.022281182
2022-02-11,Avalanche,Trader Joe,V1,JOE/USDT.e,JOE,767720.048024030798032961,USDT.e,956866.50012,1912685.964839666
2022-02-11,Avalanche,Trader Joe,V1,WETH.e/USDC.e,WETH.e,853.092452479054626239,USDC.e,2495997.190055,4999583.28573931
2022-02-11,Avalanche,Trader Joe,V1,LUNA/USDC.e,LUNA,14806.022396,USDC.e,747102.918939,1494385.15518076
2022-02-11,Avalanche,Trader Joe,V1,SYN/WAVAX,SYN,150715.445932824625936764,WAVAX,4663.861126407249703062,761473.0657590564
2022-02-11,Avalanche,Trader Joe,V1,QI/WAVAX,QI,5394034.614463533684753336,WAVAX,4253.290973272775093632,694376.0045939937
2022-02-11,Avalanche,Trader Joe,V1,USDC.e/USDC,USDC.e,29253824.876935,USDC,29205365.856305,58610630.6880554
2022-02-11,Avalanche,Trader Joe,V1,CAT/WAVAX,CAT,3043.859978069570074447,WAVAX,3528.221125257718991696,573670.5544301682
2022-02-11,Avalanche,Trader Joe,V1,USDC.e/USDT.e,USDC.e,1821881.477849,USDT.e,1821317.49883,3642921.8305152813
2022-02-11,Avalanche,Trader Joe,V1,EGG/WAVAX,EGG,233947.137439162242116647,WAVAX,5518.248866783402814107,900967.3565988276
2022-02-11,Avalanche,Trader Joe,V1,WAVAX/PENDLE,WAVAX,12771.573500323177251885,PENDLE,3868738.431770772826159381,2089640.1253673781
2022-02-11,Avalanche,Trader Joe,V1,MIM/CROWN,MIM,994.330048344828447847,CROWN,440.993891301,17619.54223277477
2022-02-11,Avalanche,Trader Joe,V1,BOOFI/WAVAX,BOOFI,962544.835919982180107549,WAVAX,5630.763115752816538478,919254.5764631211
2022-02-11,Avalanche,Trader Joe,V1,BLIZZ/WAVAX,BLIZZ,834201.958936286432516122,WAVAX,922.967345674391633854,148054.49078705505
2022-02-11,Avalanche,Trader Joe,V1,MIM/SB,MIM,3839460.636792525793307011,SB,24425.499847982,7681919.209557877
2022-02-11,Avalanche,Trader Joe,V1,JOE/WAVAX,JOE,17353052.94920148161859278,WAVAX,264928.157404640161767349,43251050.722917415
2022-02-11,Avalanche,Trader Joe,V1,MAI/TOMB,MAI,1301586.283925198643524539,TOMB,663719.850017391003636816,1290975.4249312242
2022-02-11,Avalanche,Trader Joe,V1,WAVAX/LVT,WAVAX,8876.128996216278863325,LVT,299843710.853727999181469665,1449213.7679778982
2022-02-11,Avalanche,Trader Joe,V1,MIM/USDC.e,MIM,3245879.413653232639584098,USDC.e,3244494.932952,6487033.201266518
2022-02-11,Avalanche,Trader Joe,V1,MIM/SPACE,MIM,36.420077069790286634,SPACE,135.967834661,300.25090474836935
2022-02-11,Avalanche,Trader Joe,V1,WAVAX/AXIAL,WAVAX,2774.030135674709883083,AXIAL,15368611.013535156628292408,452164.06831614365
2022-02-11,Avalanche,Trader Joe,V1,WAVAX/TUS,WAVAX,26683.09460940756621284,TUS,9831749.46837500737595123,4355160.94274933
2022-02-11,Avalanche,Trader Joe,V1,WAVAX/IME,WAVAX,16642.644698839326857881,IME,31698109.970074290959497537,2717201.8118466516
2022-02-11,Avalanche,Trader Joe,V1,USDC.e/OT-qiAVAX-28DEC2023,USDC.e,591734.918718,OT-qiAVAX-28DEC2023,9690.809991862546110389,1180651.4002377586
2022-02-11,Avalanche,Trader Joe,V1,TRACTOR/WAVAX,TRACTOR,338273798.731031132,WAVAX,4187.166664857263526185,690541.2123508648
2022-02-11,Avalanche,Trader Joe,V1,WBTC.e/USDC.e,WBTC.e,84.02177562,USDC.e,3555538.080794,7114151.742224263
2022-02-11,Avalanche,Trader Joe,V1,WAVAX/SPELL,WAVAX,23782.64934307789815127,SPELL,313647471.684603280753877859,3882614.6527447468
2022-02-11,Avalanche,Trader Joe,V1,USDC.e/DAI.e,USDC.e,795102.258277,DAI.e,795257.720141272741220076,1592236.4774687053
2022-02-11,Avalanche,Trader Joe,V1,JOE/USDC.e,JOE,3878808.094703000588046198,USDC.e,4838630.577395,9677496.451481843
2022-02-11,Avalanche,Trader Joe,V1,LINK.e/WAVAX,LINK.e,530288.722549013022669269,WAVAX,105046.340620862278771062,17081685.155148197
2022-02-11,Avalanche,Trader Joe,V1,WAVAX/XAVA,WAVAX,20603.303142464927287333,XAVA,284248.110739071490030639,3363612.9919318515
2022-02-11,Avalanche,Trader Joe,V1,USDC.e/SOL,USDC.e,738541.610747,SOL,7617.820402021,1475734.2159955606
2022-02-11,Avalanche,Trader Joe,V1,MIM/WAVAX,MIM,14767850.943053622097404058,WAVAX,180538.973003820097581302,29475514.422391795
2022-02-11,Avalanche,Trader Joe,V1,CRV/WAVAX,CRV,148207.163022229054256309,WAVAX,5229.648075231068188317,852215.5085598802
2022-02-11,Avalanche,Trader Joe,V1,SMRTr/WAVAX,SMRTr,7415412531998.491330924194331097,WAVAX,38569.157652016184076232,6297203.256700592
2022-02-11,Avalanche,Trader Joe,V1,WAVAX/APE-X,WAVAX,4016.400958565645026347,APE-X,882184444733.182058597,711811.6917889402
2022-02-11,Avalanche,Trader Joe,V1,OT-JLP-28DEC2023/PENDLE,OT-JLP-28DEC2023,199062.882245164255160384,PENDLE,5076667.129337533090931019,1446917.4350842522
2022-02-11,Avalanche,Trader Joe,V1,PLN/WAVAX,PLN,611364.777569599999271559,WAVAX,2479.879147357788532715,401303.99489499984
2022-02-11,Avalanche,Trader Joe,V1,USDC.e/OT-qiUSDC-28DEC2023,USDC.e,1320688.493491,OT-qiUSDC-28DEC2023,1539639.183846,2640612.462456463
2022-02-11,Avalanche,Trader Joe,V1,CRAFT/WAVAX,CRAFT,861223.103442541301768986,WAVAX,6008.621190905047875115,979121.1667787782
2022-02-11,Avalanche,Trader Joe,V1,WAVAX/DAI.e,WAVAX,96420.586813429445871704,DAI.e,7866918.344130873786750882,15740008.997771356
2022-02-11,Avalanche,Trader Joe,V1,ROCO/WAVAX,ROCO,33176.051081063532918686,WAVAX,348.737792268567097547,56934.65625790346
2022-02-11,Avalanche,Trader Joe,V1,MIM/WETH.e,MIM,9654.545199630797148134,WETH.e,3.337485678139001907,19274.584987486716
2022-02-11,Avalanche,Trader Joe,V1,WAVAX/SNOB,WAVAX,5268.452726326687590424,SNOB,1503025.498719115392714834,858508.7021841079
2022-02-11,Avalanche,Trader Joe,V1,THOR/WAVAX,THOR,141659.975980965291064495,WAVAX,118059.059425718651019742,19274805.542421352
2022-02-11,Avalanche,Trader Joe,V1,WOO.e/WAVAX,WOO.e,645851.889922456193078291,WAVAX,4636.253303239959272692,744990.1771940269
2022-02-11,Avalanche,Trader Joe,V1,ETHP/WAVAX,ETHP,618514321759956.323434,WAVAX,441.253961525864362519,80017.30092862064
2022-02-11,Avalanche,Trader Joe,V1,MIM/PAPA,MIM,1164.841823392673351852,PAPA,18499.50333625,2443.1985954143765
2022-02-11,Avalanche,Trader Joe,V1,USDC.e/WAVAX,USDC.e,106750435.824622,WAVAX,1309031.675807479016778078,213717907.2892206
2022-02-11,Avalanche,Trader Joe,V1,SB/WAVAX,SB,12085.530474513,WAVAX,23226.922250523495369401,3802830.643608863
2022-02-11,Avalanche,Trader Joe,V1,MIM/SDOG,MIM,2621.700653151090175336,SDOG,111.816861707,5303.130221867196
2022-02-11,Avalanche,Trader Joe,V1,BLZZ/WAVAX,BLZZ,35970648.983422924869317213,WAVAX,23586.23646247668283322,3849847.3233942417
2022-02-11,Avalanche,Trader Joe,V1,ETHP/WAVAX,ETHP,144623037093525.996677658721474814,WAVAX,1811.900196257912328862,294617.9987105402
2022-02-11,Avalanche,Trader Joe,V1,MEAD/WAVAX,MEAD,84978137.457976032,WAVAX,2244.832896640873666971,366527.5344936473
2022-02-11,Avalanche,Trader Joe,V1,KLO/WAVAX,KLO,2408258.103385510154596383,WAVAX,7199.553353799694544812,1175554.5312280199
2022-02-11,Avalanche,Trader Joe,V1,YAK/WAVAX,YAK,221.981052096001852439,WAVAX,6539.190114374938518538,1070225.6953714264
2022-02-11,Avalanche,Trader Joe,V1,gOHM/WAVAX,gOHM,530.268873999145320055,WAVAX,37549.008732214600124121,6130453.958690276
2022-02-11,Avalanche,Trader Joe,V1,WAVAX/PEFI,WAVAX,16113.697453222431357604,PEFI,3394095.945347489406654881,2609215.2582947672
2022-02-11,Avalanche,Trader Joe,V1,MEAD/WAVAX,MEAD,82794212.79106491,WAVAX,14.740326767164728419,2406.5832233220126
2022-02-11,Avalanche,Trader Joe,V1,LINK.e/USDC.e,LINK.e,112744.179289236314517234,USDC.e,1820395.37894,3638487.073780544
2022-02-11,Avalanche,Trader Joe,V1,KITTY/WAVAX,KITTY,6064.036296164513272453,WAVAX,3558.747179416952684501,578633.9333660092
2022-02-11,Avalanche,Trader Joe,V1,USDC.e/WMATIC,USDC.e,810686.827694,WMATIC,473862.695009844060691329,1620228.0961540027
2022-02-11,Avalanche,Trader Joe,V1,AAVE.e/WAVAX,AAVE.e,6906.82957298058904498,WAVAX,13797.164265864396723422,2258847.115042564
2022-02-11,Avalanche,Trader Joe,V1,WAVAX/FIRE,WAVAX,61668.978846944680629738,FIRE,7756.947467917102295247,10068497.997016449
2022-02-11,Avalanche,Trader Joe,V1,PTP/WAVAX,PTP,2015388.973719371973932299,WAVAX,96372.269313735410885773,15733423.341817271
2022-02-11,Avalanche,Trader Joe,V1,WBTC.e/WAVAX,WBTC.e,405.49830073,WAVAX,210180.65056766304114517,34306593.01260187
2022-02-11,Avalanche,Trader Joe,V1,WETH/USDC.e,WETH,295.399353779358667419,USDC.e,862280.57643,1721014.9974792777
2022-02-11,Avalanche,Trader Joe,V1,LIQR/WAVAX,LIQR,125918892.531450015017877602,WAVAX,11403.595454271978598894,1861168.5502456587
2022-02-11,Avalanche,Trader Joe,V1,MIM/RGK,MIM,35687.810539477619159722,RGK,472104.682085067,67308.89340295778
2022-02-11,Avalanche,Trader Joe,V1,BNB/WAVAX,BNB,9491.003122415155842179,WAVAX,46533.86322920933592757,7594741.773410835
2022-02-11,Avalanche,Trader Joe,V1,WAVAX/USDT.e,WAVAX,864303.464607839403423338,USDT.e,70637248.694572,141103961.6683693
2022-02-11,Avalanche,Trader Joe,V1,WET/WAVAX,WET,234550.619159946101292071,WAVAX,6320.823402366938024328,1042047.0982530488
2022-02-11,Avalanche,Trader Joe,V1,ALPHA.e/WAVAX,ALPHA.e,1684245.781498256673796244,WAVAX,8274.589633311848752011,1375753.2550662071
2022-02-11,Avalanche,Trader Joe,V1,WAVAX/ICE,WAVAX,1464.538649140496368137,ICE,36951.754017844010535767,239095.81803420853
2022-02-11,Avalanche,Trader Joe,V1,MAXI/DAI.e,MAXI,112038.532214814,DAI.e,1349130.085790660130663735,4179576.9922124795
2022-02-11,Avalanche,Trader Joe,V1,WETH.e/WAVAX,WETH.e,20655.200697994748213876,WAVAX,741817.361576748974411203,121125592.24380064
2022-02-12,Avalanche,Trader Joe,V1,sSPELL/SPELL,sSPELL,37325754.386628323884676523,SPELL,44957509.961718054779328388,577492.0899848088
2022-02-12,Avalanche,Trader Joe,V1,QI/WAVAX,QI,443950.397107569306236755,WAVAX,6048.409644953216519073,980768.0264925498
2022-02-12,Avalanche,Trader Joe,V1,MIM/CROWN,MIM,1641330.017152422475481111,CROWN,33144.463888715,7887639.8032561205
2022-02-12,Avalanche,Trader Joe,V1,WAVAX/CLY,WAVAX,6848.47856985571674163,CLY,683462.231626772012072565,1110865.9700421356
2022-02-12,Avalanche,Trader Joe,V1,BLIZZ/WAVAX,BLIZZ,93437.971834125937930641,WAVAX,9.697137294904014488,1560.09755966987
2022-02-12,Avalanche,Trader Joe,V1,MIM/TIME,MIM,10065.668917000897817695,TIME,31.794335777,19949.361800519775
2022-02-12,Avalanche,Trader Joe,V1,CRA/WAVAX,CRA,2091252.132376129648006312,WAVAX,37681.574863953932679733,6111125.980322847
2022-02-12,Avalanche,Trader Joe,V1,JOE/USDT.e,JOE,775793.803759802489804947,USDT.e,944387.530848,1886556.23618525
2022-02-12,Avalanche,Trader Joe,V1,WETH.e/USDC.e,WETH.e,889.532239658151357061,USDC.e,2591527.402612,5181215.670615174
2022-02-12,Avalanche,Trader Joe,V1,LUNA/USDC.e,LUNA,14581.491299,USDC.e,758771.766735,1517480.0572805284
2022-02-12,Avalanche,Trader Joe,V1,SYN/WAVAX,SYN,153517.972619622755698238,WAVAX,4578.860271394996562007,738870.8645861602
2022-02-12,Avalanche,Trader Joe,V1,QI/WAVAX,QI,5435073.886978826645706034,WAVAX,4202.341808665594148957,678366.4717085165
2022-02-12,Avalanche,Trader Joe,V1,USDC.e/USDC,USDC.e,28886266.741702,USDC,28956056.236019,57736360.11886027
2022-02-12,Avalanche,Trader Joe,V1,CAT/WAVAX,CAT,3162.502697697591124909,WAVAX,3497.886513754874248857,569716.2727762343
2022-02-12,Avalanche,Trader Joe,V1,USDC.e/USDT.e,USDC.e,1799527.651783,USDT.e,1799101.49899,3598752.343554133
2022-02-12,Avalanche,Trader Joe,V1,EGG/WAVAX,EGG,254692.753008015544803248,WAVAX,5066.325433966904314656,821770.0005631607
2022-02-12,Avalanche,Trader Joe,V1,WAVAX/PENDLE,WAVAX,12905.635576216263363223,PENDLE,3852179.446360657410481178,2117460.3206044403
2022-02-12,Avalanche,Trader Joe,V1,MIM/CROWN,MIM,975.832886589775967205,CROWN,449.678183095,16340.463485114426
2022-02-12,Avalanche,Trader Joe,V1,BOOFI/WAVAX,BOOFI,1053809.828854052125316005,WAVAX,4916.281707550974701075,794625.4672941468
2022-02-12,Avalanche,Trader Joe,V1,BLIZZ/WAVAX,BLIZZ,846466.912083714214520822,WAVAX,983.276050669671262788,159198.830159352
2022-02-12,Avalanche,Trader Joe,V1,MIM/SB,MIM,3920081.219640475565225674,SB,23933.25578675,7838388.22802445
2022-02-12,Avalanche,Trader Joe,V1,JOE/WAVAX,JOE,17660193.830494172808919321,WAVAX,264548.312648917148604287,42911050.50387125
2022-02-12,Avalanche,Trader Joe,V1,MAI/TOMB,MAI,1302122.549575175329869318,TOMB,663584.89415575046987532,1300901.2397421696
2022-02-12,Avalanche,Trader Joe,V1,WAVAX/LVT,WAVAX,8776.82060126943819895,LVT,304440733.524035761936397375,1423498.4803841244
2022-02-12,Avalanche,Trader Joe,V1,MIM/USDC.e,MIM,2786990.134373387860030098,USDC.e,2779796.079681,5567127.030311646
2022-02-12,Avalanche,Trader Joe,V1,MIM/SPACE,MIM,27.211165569420693177,SPACE,182.131048323,382.45013823799
2022-02-12,Avalanche,Trader Joe,V1,WAVAX/AXIAL,WAVAX,2724.275068287397090393,AXIAL,15691831.300845237346138116,440633.3615513642
2022-02-12,Avalanche,Trader Joe,V1,WAVAX/TUS,WAVAX,27463.233435007605719734,TUS,9646945.877549031686157538,4454217.893557655
2022-02-12,Avalanche,Trader Joe,V1,WAVAX/IME,WAVAX,16727.849306253861677029,IME,31457669.60962313304283569,2713365.4050894715
2022-02-12,Avalanche,Trader Joe,V1,USDC.e/OT-qiAVAX-28DEC2023,USDC.e,588463.768553,OT-qiAVAX-28DEC2023,9747.795702037865366976,1177104.840704893
2022-02-12,Avalanche,Trader Joe,V1,TRACTOR/WAVAX,TRACTOR,337619662.638863613,WAVAX,4195.346604772049224223,694261.4534301587
2022-02-12,Avalanche,Trader Joe,V1,WBTC.e/USDC.e,WBTC.e,85.62041711,USDC.e,3606726.304888,7199535.335392302
2022-02-12,Avalanche,Trader Joe,V1,WAVAX/SPELL,WAVAX,22933.048674847582435633,SPELL,302845032.381824873014018928,3701726.5456454568
2022-02-12,Avalanche,Trader Joe,V1,USDC.e/DAI.e,USDC.e,778920.990977,DAI.e,779024.121684093978598414,1559545.1087535094
2022-02-12,Avalanche,Trader Joe,V1,JOE/USDC.e,JOE,3905591.307028896271337051,USDC.e,4730929.917643,9468062.320166467
2022-02-12,Avalanche,Trader Joe,V1,LINK.e/WAVAX,LINK.e,532728.967198875300406025,WAVAX,104640.917266826439242001,16884116.211102914
2022-02-12,Avalanche,Trader Joe,V1,WAVAX/XAVA,WAVAX,21243.751051387107376677,XAVA,283370.971033414715859018,3445489.9960451974
2022-02-12,Avalanche,Trader Joe,V1,USDC.e/SOL,USDC.e,732112.779529,SOL,7686.324474942,1464090.828998009
2022-02-12,Avalanche,Trader Joe,V1,MIM/WAVAX,MIM,14962333.397526049912227926,WAVAX,184367.075580120964019902,29905474.310291443
2022-02-12,Avalanche,Trader Joe,V1,CRV/WAVAX,CRV,147964.569801499329645763,WAVAX,5239.713537682624909421,849199.7885297871
2022-02-12,Avalanche,Trader Joe,V1,SMRTr/WAVAX,SMRTr,7416593941280.545937180182518481,WAVAX,38571.865312119831109744,6412881.316415417
2022-02-12,Avalanche,Trader Joe,V1,WAVAX/APE-X,WAVAX,4017.469066450709072043,APE-X,881960607400.327212272,664597.0940411075
2022-02-12,Avalanche,Trader Joe,V1,OT-JLP-28DEC2023/PENDLE,OT-JLP-28DEC2023,199738.360794595213372332,PENDLE,5093024.46797109284726506,1374095.927100269
2022-02-12,Avalanche,Trader Joe,V1,PLN/WAVAX,PLN,606306.209648318883884183,WAVAX,2458.383917241079083092,397332.4273142204
2022-02-12,Avalanche,Trader Joe,V1,USDC.e/OT-qiUSDC-28DEC2023,USDC.e,1344212.640387,OT-qiUSDC-28DEC2023,1568624.587161,2688005.067441012
2022-02-12,Avalanche,Trader Joe,V1,CRAFT/WAVAX,CRAFT,872755.207118002705150063,WAVAX,5951.880594449852455089,965432.1821536771
2022-02-12,Avalanche,Trader Joe,V1,WAVAX/DAI.e,WAVAX,95164.731951848751736202,DAI.e,7717815.101494027762002658,15435945.212945169
2022-02-12,Avalanche,Trader Joe,V1,ROCO/WAVAX,ROCO,32470.22725328897734663,WAVAX,351.698167121799226792,57041.36260679095
2022-02-12,Avalanche,Trader Joe,V1,MIM/WETH.e,MIM,9679.163697326962157328,WETH.e,3.329941024175017483,19343.392111114597
2022-02-12,Avalanche,Trader Joe,V1,USDC.e/175-AVAX,USDC.e,2586.791533,175-AVAX,22.156279668554917178,5176.212487097469
2022-02-12,Avalanche,Trader Joe,V1,WAVAX/SNOB,WAVAX,5225.412357247636750036,SNOB,1512892.089289613752405569,851095.8124310243
2022-02-12,Avalanche,Trader Joe,V1,THOR/WAVAX,THOR,143381.628633314957531123,WAVAX,121420.894152297819617626,19694529.487727266
2022-02-12,Avalanche,Trader Joe,V1,WOO.e/WAVAX,WOO.e,647879.133219967644654831,WAVAX,4622.094178548322832178,768373.829148097
2022-02-12,Avalanche,Trader Joe,V1,MIM/PAPA,MIM,1142.710693218206047,PAPA,18858.870861846,2333.752095205941
2022-02-12,Avalanche,Trader Joe,V1,USDC.e/WAVAX,USDC.e,108910663.459227,WAVAX,1343141.329903366749137208,217864196.01098928
2022-02-12,Avalanche,Trader Joe,V1,SB/WAVAX,SB,11806.698783804,WAVAX,23787.380703953581527233,3835937.917526282
2022-02-12,Avalanche,Trader Joe,V1,MIM/SDOG,MIM,2489.880141100770937876,SDOG,117.872063706,4441.512723649892
2022-02-12,Avalanche,Trader Joe,V1,BLZZ/WAVAX,BLZZ,35998394.863235694771717836,WAVAX,23595.544690046623035485,3807169.9578098273
2022-02-12,Avalanche,Trader Joe,V1,ETHP/WAVAX,ETHP,148178167605145.531159037120930466,WAVAX,1768.707606634561953643,288061.28196151584
2022-02-12,Avalanche,Trader Joe,V1,MEAD/WAVAX,MEAD,83708771.825022704,WAVAX,2292.874898622709246997,373069.403153432
2022-02-12,Avalanche,Trader Joe,V1,KLO/WAVAX,KLO,2435541.899260269928441079,WAVAX,7157.364907245650567155,1154192.1502355149
2022-02-12,Avalanche,Trader Joe,V1,YAK/WAVAX,YAK,226.488760883789496427,WAVAX,6438.874960149135161639,1045261.8945191691
2022-02-13,Avalanche,Trader Joe,V1,sSPELL/SPELL,sSPELL,37105334.186094197629167788,SPELL,45228529.13248290986662961,536511.087607463
2022-02-13,Avalanche,Trader Joe,V1,QI/WAVAX,QI,450176.711532944384748681,WAVAX,6034.647129472844257982,946428.8761545409
2022-02-13,Avalanche,Trader Joe,V1,MIM/CROWN,MIM,1209609.989568305331745508,CROWN,33513.870539316,7291531.108716917
2022-02-13,Avalanche,Trader Joe,V1,WAVAX/CLY,WAVAX,6971.41082823132485907,CLY,704549.617237239542881743,1090273.20658685
2022-02-13,Avalanche,Trader Joe,V1,BLIZZ/WAVAX,BLIZZ,104184.640186918014035851,WAVAX,8.699587764651390077,1396.7913857143817
2022-02-13,Avalanche,Trader Joe,V1,MIM/TIME,MIM,10180.336159496593242614,TIME,31.572872571,20289.961357426837
2022-02-13,Avalanche,Trader Joe,V1,CRA/WAVAX,CRA,2052836.644122782829831593,WAVAX,33711.311668793003754629,5267763.745140687
2022-02-13,Avalanche,Trader Joe,V1,JOE/USDT.e,JOE,797129.384847541185078026,USDT.e,916084.695779,1835995.749151486
2022-02-13,Avalanche,Trader Joe,V1,WETH.e/USDC.e,WETH.e,895.388079439744695926,USDC.e,2579550.677806,5154105.146310688
2022-02-13,Avalanche,Trader Joe,V1,LUNA/USDC.e,LUNA,14593.693328,USDC.e,758202.70316,1516018.9581312686
2022-02-13,Avalanche,Trader Joe,V1,SYN/WAVAX,SYN,150153.112852194136139319,WAVAX,4675.728720137963951046,733313.2851445279
2022-02-13,Avalanche,Trader Joe,V1,QI/WAVAX,QI,5563712.306162342129526796,WAVAX,4232.233617654697608586,661333.1166430183
2022-02-13,Avalanche,Trader Joe,V1,USDC.e/USDC,USDC.e,28094805.587654,USDC,28145944.604022,56200788.71063077
2022-02-13,Avalanche,Trader Joe,V1,CAT/WAVAX,CAT,3407.25102424584733429,WAVAX,3140.542416781905499689,491136.43744872627
2022-02-13,Avalanche,Trader Joe,V1,USDC.e/USDT.e,USDC.e,1837977.899857,USDT.e,1838155.512757,3677406.309165152
2022-02-13,Avalanche,Trader Joe,V1,EGG/WAVAX,EGG,260978.464701984532097861,WAVAX,4910.480354125595024076,767366.2032714436
2022-02-13,Avalanche,Trader Joe,V1,WAVAX/PENDLE,WAVAX,12941.174372349130955518,PENDLE,3859715.78347091819212847,2019176.4429205921
2022-02-13,Avalanche,Trader Joe,V1,MIM/CROWN,MIM,972.444588995655505264,CROWN,451.249715507,15904.313588202785
2022-02-13,Avalanche,Trader Joe,V1,BOOFI/WAVAX,BOOFI,1064206.062784730168367242,WAVAX,4862.167155662362304067,762558.950613538
2022-02-13,Avalanche,Trader Joe,V1,BLIZZ/WAVAX,BLIZZ,851806.492508993788286647,WAVAX,950.629481028642505766,149873.23924406903
