,Date,Timestamp,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance
,02/01/2022,1641081600,,10001086.189237453,10001086.189237453,,,2759697.431275,2400635.6392856915,2653213.017148,2187540.101528762,,,,,,,,,,,,,,2759697.431275,2400635.6392856915,2653213.017148,2187540.101528762,,,,,,,,,,,,,,,,2759697.431275,2400635.6392856915,2653213.017148,2187540.101528762,,,,,,,,,,,,,,2759697.431275,2400635.6392856915,2653213.017148,2187540.101528762,,,,,,,,,,,,,,
,03/01/2022,1641168000,,10009682.885884559,10009682.885884559,,,2850061.059544,2523379.0420728917,2601377.057719,2034865.7265486678,,,,,,,,,,,,,,2850061.059544,2523379.0420728917,2601377.057719,2034865.7265486678,,,,,,,,,,,,,,,,2850061.059544,2523379.0420728917,2601377.057719,2034865.7265486678,,,,,,,,,,,,,,2850061.059544,2523379.0420728917,2601377.057719,2034865.7265486678,,,,,,,,,,,,,,
,04/01/2022,1641254400,,10001808.887648761,10001808.887648761,,,2759096.2516397163,2559171.008156637,2629577.081170106,2053964.5466823014,,,,,,,,,,,,,,2759096.2516397163,2559171.008156637,2629577.081170106,2053964.5466823014,,,,,,,,,,,,,,,,2760330.119203,2561650.6860207054,2631561.278374,2053964.5466823014,,,,,,,,,,,,,,2760330.119203,2561650.6860207054,2631561.278374,2053964.5466823014,,,,,,,,,,,,,,
,05/01/2022,1641340800,,10019895.680546157,10019895.680546157,,,2749938.478165,2481621.4925475107,2651108.663624,2137227.046209647,,,,,,,,,,,,,,2749938.478165,2481621.4925475107,2651108.663624,2137227.046209647,,,,,,,,,,,,,,,,2749938.478165,2481621.4925475107,2651108.663624,2116066.382385789,,,,,,,,,,,,,,2749938.478165,2481621.4925475107,2651108.663624,2116066.382385789,,,,,,,,,,,,,,
,06/01/2022,1641427200,,10001528.01263318,10001528.01263318,,,2724099.963928,2523697.5311132954,2706163.010522,2047567.5070698843,,,,,,,,,,,,,,2724099.963928,2523697.5311132954,2706163.010522,2047567.5070698843,,,,,,,,,,,,,,,,2724099.963928,2523697.5311132954,2706163.010522,2047567.5070698843,,,,,,,,,,,,,,2724099.963928,2523697.5311132954,2706163.010522,2047567.5070698843,,,,,,,,,,,,,,
,07/01/2022,1641513600,,9987144.355647482,9987144.355647482,,,2730146.310071,2523053.2581833336,2841735.459879791,1892209.3275133583,,,,,,,,,,,,,,2730146.310071,2523053.2581833336,2841735.459879791,1892209.3275133583,,,,,,,,,,,,,,,,2730146.310071,2524186.6179748042,2848840.468007,1892209.3275133583,,,,,,,,,,,,,,2730146.310071,2524186.6179748042,2848840.468007,1892209.3275133583,,,,,,,,,,,,,,
,08/01/2022,1641600000,,10081409.155483887,10081409.155483887,,,2751590.32564272,2498090.872105053,2723956.791928,2107771.165808115,,,,,,,,,,,,,,2751590.32564272,2498090.872105053,2723956.791928,2107771.165808115,,,,,,,,,,,,,,,,2724346.857072,2473357.299113914,2723956.791928,2086902.1443644704,,,,,,,,,,,,,,2724346.857072,2473357.299113914,2723956.791928,2086902.1443644704,,,,,,,,,,,,,,
,09/01/2022,1641686400,,9836265.481069516,9836265.481069516,,,2564864.535544,2207877.842064126,2820788.212597,2242734.89086439,,,,,,,,,,,,,,2564864.535544,2207877.842064126,2820788.212597,2242734.89086439,,,,,,,,,,,,,,,,2564864.535544,2186017.6654100255,2820788.212597,2220529.5949152377,,,,,,,,,,,,,,2564864.535544,2186017.6654100255,2820788.212597,2220529.5949152377,,,,,,,,,,,,,,
,10/01/2022,1641772800,,9992795.65785644,9992795.65785644,,,2676695.0263115484,2192195.402950255,3011268.5923279314,2112636.6362667046,,,,,,,,,,,,,,2676695.0263115484,2192195.402950255,3011268.5923279314,2112636.6362667046,,,,,,,,,,,,,,,,2681352.535666,2194699.5551426727,3022275.720502,2112636.6362667046,,,,,,,,,,,,,,2681352.535666,2194699.5551426727,3022275.720502,2112636.6362667046,,,,,,,,,,,,,,
,11/01/2022,1641859200,,10011348.423211103,10011348.423211103,,,2505010.34556,2328371.300184729,3000061.737552,2177905.039914374,,,,,,,,,,,,,,2505010.34556,2328371.300184729,3000061.737552,2177905.039914374,,,,,,,,,,,,,,,,2505010.34556,2328371.300184729,3000061.737552,2177905.039914374,,,,,,,,,,,,,,2505010.34556,2328371.300184729,3000061.737552,2177905.039914374,,,,,,,,,,,,,,
,12/01/2022,1641945600,,9991090.930418396,9991090.930418396,,,2541519.6486711293,2245822.5210903776,2986270.3015557043,2217478.459101185,,,,,,,,,,,,,,2541519.6486711293,2245822.5210903776,2986270.3015557043,2217478.459101185,,,,,,,,,,,,,,,,2543187.979986,2253579.3411827283,2995863.055058,2218823.065879108,,,,,,,,,,,,,,2543187.979986,2253579.3411827283,2995863.055058,2218823.065879108,,,,,,,,,,,,,,
,13/01/2022,1642032000,,10004164.71205972,10004164.71205972,,,2540063.696102,2447020.6215870837,3010794.147565699,2006286.2468049373,,,,,,,,,,,,,,2540063.696102,2447020.6215870837,3010794.147565699,2006286.2468049373,,,,,,,,,,,,,,,,2540063.696102,2447020.6215870837,3018660.777552,2006286.2468049373,,,,,,,,,,,,,,2540063.696102,2447020.6215870837,3018660.777552,2006286.2468049373,,,,,,,,,,,,,,
,14/01/2022,1642118400,,10031315.320196562,10031315.320196562,,,3447595.781308,2447142.7178965313,2243076.541617,1893500.2793750293,,,,,,,,,,,,,,3447595.781308,2447142.7178965313,2243076.541617,1893500.2793750293,,,,,,,,,,,,,,,,3447595.781308,2447142.7178965313,2243076.541617,1874752.7518564647,,,,,,,,,,,,,,3447595.781308,2447142.7178965313,2243076.541617,1874752.7518564647,,,,,,,,,,,,,,
,15/01/2022,1642204800,,198175334.66102096,198175334.66102096,,,64639365.554186,40234054.118589506,57547125.499969,35754789.48827645,,,,,,,,,,,,,,64639365.554186,40234054.118589506,57547125.499969,35754789.48827645,,,,,,,,,,,,,,,,64639365.554186,40234778.34459971,57547125.499969,35754789.48827645,,,,,,,,,,,,,,64639365.554186,40234778.34459971,57547125.499969,35754789.48827645,,,,,,,,,,,,,,
,16/01/2022,1642291200,,476169554.59623414,476169554.59623414,,,162512859.308037,100974035.67445478,136931258.9087,75751400.70504236,,,,,,,,,,,,,,162512859.308037,100974035.67445478,136931258.9087,75751400.70504236,,,,,,,,,,,,,,,,162512859.308037,100974035.67445478,136931258.9087,75751400.70504236,,,,,,,,,,,,,,162512859.308037,100974035.67445478,136931258.9087,75751400.70504236,,,,,,,,,,,,,,
,17/01/2022,1642377600,49607039.47438001,753392434.6417314,753392434.6417314,49607039.47438001,49607039.47438001,244401741.186005,181327316.44888303,200046280.878178,127617096.1286653,,,,,,,,,,,,,,244401741.186005,181327316.44888303,200046280.878178,127617096.1286653,,,,,,,,,,,,,,49607039.47438001,4485265.775260398,244401741.186005,181327316.44888303,200046280.878178,127617096.1286653,,,,,,,,,,,,,,244401741.186005,181327316.44888303,200046280.878178,127617096.1286653,,,,,,,,,,,,,,4485265.775260398
,18/01/2022,1642464000,37284712.488451876,729046947.4577061,729046947.4577061,37284712.488451876,37284712.488451876,241345182.140885,164482797.54442593,202923239.394776,120295728.3776191,,,,,,,,,,,,,,241345182.140885,164482797.54442593,202923239.394776,120295728.3776191,,,,,,,,,,,,,,37284712.488451876,4944922.080696535,241345182.140885,164482797.54442593,202923239.394776,119104681.56199911,,,,,,,,,,,,,,241345182.140885,164482797.54442593,202923239.394776,119104681.56199911,,,,,,,,,,,,,,4944922.080696535
,19/01/2022,1642550400,56340877.641661264,723745167.552951,723745167.552951,56340877.641661264,56340877.641661264,238629881.96461,160785421.2350048,208544975.656131,115784888.69720523,,,,,,,,,,,,,,238629881.96461,160785421.2350048,208544975.656131,115784888.69720523,,,,,,,,,,,,,,56340877.641661264,5606057.476782215,238629881.96461,160785421.2350048,208544975.656131,115784888.69720523,,,,,,,,,,,,,,238629881.96461,160785421.2350048,208544975.656131,115784888.69720523,,,,,,,,,,,,,,5606057.476782215
,20/01/2022,1642636800,62208132.44482677,742394325.299423,742394325.299423,62208132.44482677,62208132.44482677,251137873.192961,169301092.3006592,204973674.374869,116981685.43093367,,,,,,,,,,,,,,251137873.192961,169301092.3006592,204973674.374869,116981685.43093367,,,,,,,,,,,,,,62208132.44482677,5824731.5023246035,251137873.192961,169301092.3006592,204973674.374869,116981685.43093367,,,,,,,,,,,,,,251137873.192961,169301092.3006592,204973674.374869,116981685.43093367,,,,,,,,,,,,,,5824731.5023246035
,21/01/2022,1642723200,74287877.45394814,766829361.1677406,766829361.1677406,74287877.45394814,74287877.45394814,253408377.385272,176446901.21305633,209415295.932469,127558786.63694322,,,,,,,,,,,,,,253408377.385272,176446901.21305633,209415295.932469,127558786.63694322,,,,,,,,,,,,,,74287877.45394814,8939576.107574986,253408377.385272,176446901.21305633,209415295.932469,127772550.11328276,,,,,,,,,,,,,,253408377.385272,176446901.21305633,209415295.932469,127772550.11328276,,,,,,,,,,,,,,8939576.107574986
,22/01/2022,1642809600,46269256.869656354,712504989.7087781,712504989.7087781,46269256.869656354,46269256.869656354,223064233.64463913,163621748.568172,193666943.06123993,132152064.43472712,,,,,,,,,,,,,,223064233.64463913,163621748.568172,193666943.06123993,132152064.43472712,,,,,,,,,,,,,,46269256.869656354,9054649.093866214,223563002.703671,163716704.25664085,193809586.917211,132276007.05333608,,,,,,,,,,,,,,223563002.703671,163716704.25664085,193809586.917211,132276007.05333608,,,,,,,,,,,,,,9054649.093866214
,23/01/2022,1642896000,36647598.65788039,652810177.2908072,652810177.2908072,36647598.65788039,36647598.65788039,207721725.1483,142532256.4879017,191361424.969385,111194770.68522055,,,,,,,,,,,,,,207721725.1483,142532256.4879017,191361424.969385,111194770.68522055,,,,,,,,,,,,,,36647598.65788039,9184861.819017641,207721725.1483,142532256.4879017,191361424.969385,111194770.68522055,,,,,,,,,,,,,,207721725.1483,142532256.4879017,191361424.969385,111194770.68522055,,,,,,,,,,,,,,9184861.819017641
,24/01/2022,1642982400,43929507.66928832,639638245.2802684,639638245.2802684,43929507.66928832,43929507.66928832,206606857.164058,141690880.5050567,197029787.188079,94310720.42307469,,,,,,,,,,,,,,206606857.164058,141690880.5050567,197029787.188079,94310720.42307469,,,,,,,,,,,,,,43929507.66928832,9307099.08247634,206606857.164058,141690880.5050567,197029787.188079,94391991.92812482,,,,,,,,,,,,,,206606857.164058,141690880.5050567,197029787.188079,94391991.92812482,,,,,,,,,,,,,,9307099.08247634
,25/01/2022,1643068800,37268244.22350984,600661964.757827,600661964.757827,37268244.22350984,37268244.22350984,180963483.18225354,134737438.91857937,191166644.40132862,93794398.25566542,,,,,,,,,,,,,,180963483.18225354,134737438.91857937,191166644.40132862,93794398.25566542,,,,,,,,,,,,,,37268244.22350984,9605217.583378825,181349576.430474,134737438.91857937,191992018.087085,94246309.30880113,,,,,,,,,,,,,,181349576.430474,134737438.91857937,191992018.087085,94246309.30880113,,,,,,,,,,,,,,9605217.583378825
,26/01/2022,1643155200,31001577.085283406,607789587.572529,607789587.572529,31001577.085283406,31001577.085283406,179755809.45619726,137450402.6168931,191128220.60802,99455154.8914186,,,,,,,,,,,,,,179755809.45619726,137450402.6168931,191128220.60802,99455154.8914186,,,,,,,,,,,,,,31001577.085283406,9718362.722659376,180243548.498434,137450402.6168931,191128220.60802,99455154.8914186,,,,,,,,,,,,,,180243548.498434,137450402.6168931,191128220.60802,99455154.8914186,,,,,,,,,,,,,,9718362.722659376
,27/01/2022,1643241600,30995152.1080809,612167729.1008914,612167729.1008914,30995152.1080809,30995152.1080809,149768925.246572,137798814.7809601,183528191.59714,141071797.4762192,,,,,,,,,,,,,,149768925.246572,137798814.7809601,183528191.59714,141071797.4762192,,,,,,,,,,,,,,30995152.1080809,10063361.07405224,149768925.246572,137995320.11680645,183528191.59714,141071797.4762192,,,,,,,,,,,,,,149768925.246572,137995320.11680645,183528191.59714,141071797.4762192,,,,,,,,,,,,,,10063361.07405224
,28/01/2022,1643328000,21641173.92448627,483165545.7203281,483165545.7203281,21641173.92448627,21641173.92448627,135906430.866323,126318829.10052434,174501447.45725828,46438838.29622245,,,,,,,,,,,,,,135906430.866323,126318829.10052434,174501447.45725828,46438838.29622245,,,,,,,,,,,,,,21641173.92448627,9748276.542561382,135906430.866323,126318829.10052434,174790200.869094,46970212.308063574,,,,,,,,,,,,,,135906430.866323,126318829.10052434,174790200.869094,46970212.308063574,,,,,,,,,,,,,,9748276.542561382
,29/01/2022,1643414400,27157835.04050426,416226287.73360664,416226287.73360664,27157835.04050426,27157835.04050426,130064248.56372502,114842251.873378,166301033.765792,5018753.530711566,,,,,,,,,,,,,,130064248.56372502,114842251.873378,166301033.765792,5018753.530711566,,,,,,,,,,,,,,27157835.04050426,9911618.627921263,130072182.966886,114842251.873378,166301033.765792,5077710.831172308,,,,,,,,,,,,,,130072182.966886,114842251.873378,166301033.765792,5077710.831172308,,,,,,,,,,,,,,9911618.627921263
,30/01/2022,1643500800,29206024.748570815,455094913.6100213,455094913.6100213,29206024.748570815,29206024.748570815,148960217.761279,122083565.10537168,179929041.102826,4122089.6405445985,,,,,,,,,,,,,,148960217.761279,122083565.10537168,179929041.102826,4122089.6405445985,,,,,,,,,,,,,,29206024.748570815,10036434.621501997,148960217.761279,122083809.27299023,179929041.102826,4144986.5462259506,,,,,,,,,,,,,,148960217.761279,122083809.27299023,179929041.102826,4144986.5462259506,,,,,,,,,,,,,,10036434.621501997
,31/01/2022,1643587200,29685048.507609174,445674124.84342355,445674124.84342355,29685048.507609174,29685048.507609174,165545576.350901,131599816.46961614,145150497.03020966,3378234.992696689,,,,,,,,,,,,,,165545576.350901,131599816.46961614,145150497.03020966,3378234.992696689,,,,,,,,,,,,,,29685048.507609174,10343222.476518875,165545576.350901,131599816.46961614,145366074.919315,3441612.2828860353,,,,,,,,,,,,,,165545576.350901,131599816.46961614,145366074.919315,3441612.2828860353,,,,,,,,,,,,,,10343222.476518875
,01/02/2022,1643673600,26112668.72524203,511415977.6911025,511415977.6911025,26112668.72524203,26112668.72524203,178964815.846196,130141040.77411677,201037857.795885,1272263.2749047214,,,,,,,,,,,,,,178964815.846196,130141040.77411677,201037857.795885,1272263.2749047214,,,,,,,,,,,,,,26112668.72524203,10280578.238284264,179161714.570509,130141040.77411677,201037857.795885,1285057.3054376587,,,,,,,,,,,,,,179161714.570509,130141040.77411677,201037857.795885,1285057.3054376587,,,,,,,,,,,,,,10280578.238284264
,02/02/2022,1643760000,27265646.03624236,550571086.5503249,550571086.5503249,27265646.03624236,27265646.03624236,187702690.509659,133058660.77459812,229078064.524689,731670.741378762,,,,,,,,,,,,,,187702690.509659,133058660.77459812,229078064.524689,731670.741378762,,,,,,,,,,,,,,27265646.03624236,10250242.870767804,187702690.509659,133058660.77459812,229078064.524689,736045.0571534247,,,,,,,,,,,,,,187702690.509659,133058660.77459812,229078064.524689,736045.0571534247,,,,,,,,,,,,,,10250242.870767804
,03/02/2022,1643846400,30451675.547050726,548438116.5790766,548438116.5790766,30451675.547050726,30451675.547050726,187464587.406234,148109959.1350953,212244318.569186,619251.468561468,,,,,,,,,,,,,,187464587.406234,148109959.1350953,212244318.569186,619251.468561468,,,,,,,,,,,,,,30451675.547050726,10610339.911864365,187464587.406234,148109959.1350953,212244318.569186,621370.3414257297,,,,,,,,,,,,,,187464587.406234,148109959.1350953,212244318.569186,621370.3414257297,,,,,,,,,,,,,,10610339.911864365
,04/02/2022,1643932800,30650086.90048204,548391851.5775392,548391851.5775392,30650086.90048204,30650086.90048204,189159718.8485057,144914705.6963327,213741313.897624,576113.1350767751,,,,,,,,,,,,,,189159718.8485057,144914705.6963327,213741313.897624,576113.1350767751,,,,,,,,,,,,,,30650086.90048204,10716813.601567147,189246204.3639,144965298.58553904,213741313.897624,577370.648348879,,,,,,,,,,,,,,189246204.3639,144965298.58553904,213741313.897624,577370.648348879,,,,,,,,,,,,,,10716813.601567147
,05/02/2022,1644019200,36229555.65896098,551212980.4527321,551212980.4527321,36229555.65896098,36229555.65896098,193954410.8393184,143969238.97499266,213093028.042802,196302.59561908897,,,,,,,,,,,,,,193954410.8393184,143969238.97499266,213093028.042802,196302.59561908897,,,,,,,,,,,,,,36229555.65896098,10847172.352982331,192034070.137939,143969238.97499266,213093028.042802,197423.3680796773,,,,,,,,,,,,,,192034070.137939,143969238.97499266,213093028.042802,197423.3680796773,,,,,,,,,,,,,,10847172.352982331
,06/02/2022,1644105600,36194272.07845875,643383924.6066053,643383924.6066053,36194272.07845875,36194272.07845875,92205741.92317,143205413.96652552,212449188.777408,190461.44815686907,195333118.491345,,,,,,,,,,,,,92205741.92317,143205413.96652552,212449188.777408,190461.44815686907,195333118.491345,,,,,,,,,,,,,36194272.07845875,10901889.18025866,92205741.92317,143205413.96652552,212449188.777408,190461.44815686907,195333118.491345,,,,,,,,,,,,,92205741.92317,143205413.96652552,212449188.777408,190461.44815686907,195333118.491345,,,,,,,,,,,,,10901889.18025866
,07/02/2022,1644192000,33141526.245028548,649913348.6146054,649913348.6146054,33141526.245028548,33141526.245028548,102443868.488802,152511300.54604444,205869043.414688,181577.94591001666,188907558.219161,,,,,,,,,,,,,102443868.488802,152511300.54604444,205869043.414688,181577.94591001666,188907558.219161,,,,,,,,,,,,,33141526.245028548,10937797.440603482,102443868.488802,152511300.54604444,205869043.414688,181577.94591001666,188907558.219161,,,,,,,,,,,,,102443868.488802,152511300.54604444,205869043.414688,181577.94591001666,188907558.219161,,,,,,,,,,,,,10937797.440603482
,08/02/2022,1644278400,39018992.11077334,661748622.5347298,661748622.5347298,39018992.11077334,39018992.11077334,100252291.16008732,154886006.449085,200737391.407176,174478.72622015644,205698454.79216135,,,,,,,,,,,,,100252291.16008732,154886006.449085,200737391.407176,174478.72622015644,205698454.79216135,,,,,,,,,,,,,39018992.11077334,11180226.965837633,100254496.759016,154886006.449085,200737391.407176,174935.4827656576,205807120.952024,,,,,,,,,,,,,100254496.759016,154886006.449085,200737391.407176,174935.4827656576,205807120.952024,,,,,,,,,,,,,11180226.965837633
,09/02/2022,1644364800,43047220.00565165,673574506.7827865,673574506.7827865,43047220.00565165,43047220.00565165,103555735.740901,156062484.5959071,198705200.564814,163558.1742543905,215087527.70691,,,,,,,,,,,,,103555735.740901,156062484.5959071,198705200.564814,163558.1742543905,215087527.70691,,,,,,,,,,,,,43047220.00565165,11239483.030196253,103555735.740901,156062484.5959071,198705200.564814,163558.1742543905,215087527.70691,,,,,,,,,,,,,103555735.740901,156062484.5959071,198705200.564814,163558.1742543905,215087527.70691,,,,,,,,,,,,,11239483.030196253
,10/02/2022,1644451200,43437569.04949985,669474965.9332858,669474965.9332858,43437569.04949985,43437569.04949985,110255911.620586,150048541.53512588,199143643.168713,145328.81084396382,209881540.798017,,,,,,,,,,,,,110255911.620586,150048541.53512588,199143643.168713,145328.81084396382,209881540.798017,,,,,,,,,,,,,43437569.04949985,11311866.939973919,110255911.620586,150125706.148086,199143643.168713,145699.1781548334,209881540.798017,,,,,,,,,,,,,110255911.620586,150125706.148086,199143643.168713,145699.1781548334,209881540.798017,,,,,,,,,,,,,11311866.939973919
,11/02/2022,1644537600,48270410.34999171,665935300.0891285,665935300.0891285,48270410.34999171,48270410.34999171,109896347.686061,157267987.85769603,183835326.875922,138991.48817143613,214796646.181278,,,,,,,,,,,,,109896347.686061,157267987.85769603,183835326.875922,138991.48817143613,214796646.181278,,,,,,,,,,,,,48270410.34999171,11547945.05980663,109896347.686061,157315339.7749683,183835326.875922,139096.22763084216,214796646.181278,,,,,,,,,,,,,109896347.686061,157315339.7749683,183835326.875922,139096.22763084216,214796646.181278,,,,,,,,,,,,,11547945.05980663
,12/02/2022,1644624000,33763133.59421639,649036722.938301,649036722.938301,33763133.59421639,33763133.59421639,104281182.9962254,150509151.42834678,181939620.24612,136715.01153382778,212170053.2560749,,,,,,,,,,,,,104281182.9962254,150509151.42834678,181939620.24612,136715.01153382778,212170053.2560749,,,,,,,,,,,,,33763133.59421639,8613044.284238875,104295367.16616,150358792.63571107,181576467.311497,137025.2366696479,211958095.160914,,,,,,,,,,,,,104295367.16616,150358792.63571107,181576467.311497,137025.2366696479,211958095.160914,,,,,,,,,,,,,8613044.284238875
,13/02/2022,1644710400,31605813.570995085,658554487.287731,658554487.287731,31605813.570995085,31605813.570995085,103362254.78856976,151561358.01661393,183507539.22294506,134868.99051588363,219988466.26908648,,,,,,,,,,,,,103362254.78856976,151561358.01661393,183507539.22294506,134868.99051588363,219988466.26908648,,,,,,,,,,,,,31605813.570995085,8706835.694489004,103258995.792777,151561358.01661393,183141256.709526,135643.51498645628,219768697.571515,,,,,,,,,,,,,103258995.792777,151561358.01661393,183141256.709526,135643.51498645628,219768697.571515,,,,,,,,,,,,,8706835.694489004
,14/02/2022,1644796800,31640122.55414282,659503170.5829364,659503170.5829364,31640122.55414282,31640122.55414282,102734387.85174473,152064614.76624358,184160130.29514447,134299.5673321003,220409738.10247147,,,,,,,,,,,,,102734387.85174473,152064614.76624358,184160130.29514447,134299.5673321003,220409738.10247147,,,,,,,,,,,,,31640122.55414282,8788922.93170634,102529329.193358,151912702.06417942,183792545.204735,134584.48268193795,220415468.904663,,,,,,,,,,,,,102529329.193358,151912702.06417942,183792545.204735,134584.48268193795,220415468.904663,,,,,,,,,,,,,8788922.93170634
,15/02/2022,1644883200,31445772.592915025,671430955.1315664,671430955.1315664,31445772.592915025,31445772.592915025,101792893.71824972,151675240.72750965,186572404.1290359,134136.54185806966,231256280.0149131,,,,,,,,,,,,,101792893.71824972,151675240.72750965,186572404.1290359,134136.54185806966,231256280.0149131,,,,,,,,,,,,,31445772.592915025,8882986.608168086,101691202.515734,151523717.01049918,186386018.110925,134566.48176731623,231025254.760153,,,,,,,,,,,,,101691202.515734,151523717.01049918,186386018.110925,134566.48176731623,231025254.760153,,,,,,,,,,,,,8882986.608168086
,16/02/2022,1644969600,42727124.48463646,676225505.8375009,676225505.8375009,42727124.48463646,42727124.48463646,100347393.05315123,145241161.97042117,194880144.21322107,134237.53361849277,235622569.067089,,,,,,,,,,,,,100347393.05315123,145241161.97042117,194880144.21322107,134237.53361849277,235622569.067089,,,,,,,,,,,,,42727124.48463646,9228320.623031633,100247145.907244,145096065.90451667,194967684.703653,134237.53361849277,235622569.067089,,,,,,,,,,,,,100247145.907244,145096065.90451667,194967684.703653,134237.53361849277,235622569.067089,,,,,,,,,,,,,9228320.623031633
,17/02/2022,1645056000,45032938.84820899,683309223.516932,683309223.516932,45032938.84820899,45032938.84820899,105544678.979089,145276482.67525,194227206.75835577,129506.24124668897,238131348.86299056,,,,,,,,,,,,,105544678.979089,145276482.67525,194227206.75835577,129506.24124668897,238131348.86299056,,,,,,,,,,,,,45032938.84820899,9171677.973158654,105544678.979089,144986509.65593812,194033173.584771,130133.7461707242,237893455.407583,,,,,,,,,,,,,105544678.979089,144986509.65593812,194033173.584771,130133.7461707242,237893455.407583,,,,,,,,,,,,,9171677.973158654
,18/02/2022,1645142400,35737944.991771966,686510438.197826,686510438.197826,35737944.991771966,35737944.991771966,105555262.8079511,141808259.78290796,195846286.2163007,122711.39148112008,243177917.99918514,,,,,,,,,,,,,105555262.8079511,141808259.78290796,195846286.2163007,122711.39148112008,243177917.99918514,,,,,,,,,,,,,35737944.991771966,9404722.36625578,105591375.058221,141874515.18149772,195650635.58072,122996.25079796817,242934983.016169,,,,,,,,,,,,,105591375.058221,141874515.18149772,195650635.58072,122996.25079796817,242934983.016169,,,,,,,,,,,,,9404722.36625578
,19/02/2022,1645228800,38604379.65975947,687956762.8488119,687956762.8488119,38604379.65975947,38604379.65975947,106177678.73420607,154495921.6767372,176184773.151742,122260.75142110635,250976128.53470555,,,,,,,,,,,,,106177678.73420607,154495921.6767372,176184773.151742,122260.75142110635,250976128.53470555,,,,,,,,,,,,,38604379.65975947,9651094.914939867,106071607.127079,154341580.09664056,176184773.151742,122486.24860478776,250725403.131574,,,,,,,,,,,,,106071607.127079,154341580.09664056,176184773.151742,122486.24860478776,250725403.131574,,,,,,,,,,,,,9651094.914939867
,20/02/2022,1645315200,43671531.048092544,692157357.5940515,692157357.5940515,43671531.048092544,43671531.048092544,110279294.7656216,155778350.66692758,174915493.79999265,122472.28517244682,251061746.0763372,,,,,,,,,,,,,110279294.7656216,155778350.66692758,174915493.79999265,122472.28517244682,251061746.0763372,,,,,,,,,,,,,43671531.048092544,9880436.88870872,110059176.412796,155467415.83525705,174566361.077837,122486.24860478776,250810935.141196,,,,,,,,,,,,,110059176.412796,155467415.83525705,174566361.077837,122486.24860478776,250810935.141196,,,,,,,,,,,,,9880436.88870872
,21/02/2022,1645401600,42747795.52108373,697809956.7056891,697809956.7056891,42747795.52108373,42747795.52108373,109533078.075416,154923712.21889898,175867525.9625314,122040.67722592292,257363599.77161676,,,,,,,,,,,,,109533078.075416,154923712.21889898,175867525.9625314,122040.67722592292,257363599.77161676,,,,,,,,,,,,,42747795.52108373,9941347.795600867,109533078.075416,154923712.21889898,175691834.128403,122450.27339041386,256083183.852355,,,,,,,,,,,,,109533078.075416,154923712.21889898,175691834.128403,122450.27339041386,256083183.852355,,,,,,,,,,,,,9941347.795600867
,22/02/2022,1645488000,39864883.52105904,706932509.7341352,706932509.7341352,39864883.52105904,39864883.52105904,110134238.13015407,156286055.29323983,180436632.42607528,120305.42713600397,259955278.4575299,,,,,,,,,,,,,110134238.13015407,156286055.29323983,180436632.42607528,120305.42713600397,259955278.4575299,,,,,,,,,,,,,39864883.52105904,9966220.88026476,109914409.311531,156286055.29323983,180076479.467141,121338.0136320124,260085841.549988,,,,,,,,,,,,,109914409.311531,156286055.29323983,180076479.467141,121338.0136320124,260085841.549988,,,,,,,,,,,,,9966220.88026476
,23/02/2022,1645574400,45212204.253222324,745210121.074702,745210121.074702,45212204.253222324,45212204.253222324,117284645.55130976,156244612.82818085,214109969.78333262,119537.59911006058,257451355.31276885,,,,,,,,,,,,,117284645.55130976,156244612.82818085,214109969.78333262,119537.59911006058,257451355.31276885,,,,,,,,,,,,,45212204.253222324,10160045.899600523,117050544.462385,156244612.82818085,213896073.709623,119830.22451833435,258261262.632384,,,,,,,,,,,,,117050544.462385,156244612.82818085,213896073.709623,119830.22451833435,258261262.632384,,,,,,,,,,,,,10160045.899600523
